U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.994;0.996;0.989;0.987;0.988;4.954;0.025;0.00025
0.994;0.996;0.989;0.987;0.988;4.954;0.025;0.00025
0.994;0.996;0.989;0.986;0.988;4.953;0.025;0.00025
0.994;0.995;0.988;0.986;0.988;4.951;0.025;0.00025
0.994;0.996;0.989;0.986;0.988;4.953;0.025;0.00025
0.994;0.996;0.989;0.986;0.988;4.953;0.025;0.00025
0.995;0.996;0.988;0.987;0.988;4.954;0.025;0.00025
0.994;0.996;0.988;0.986;0.988;4.952;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.994;0.996;0.989;0.986;0.988;4.953;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.997;0.989;0.987;0.989;4.957;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.997;0.989;0.987;0.989;4.957;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.987;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.997;0.989;0.986;0.988;4.955;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.987;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.997;0.989;0.986;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.997;0.989;0.986;0.988;4.955;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.996;0.988;0.986;0.988;4.953;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.997;0.989;0.986;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.997;0.989;0.986;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.988;4.954;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.996;0.996;0.989;0.986;0.988;4.955;0.025;0.00025
0.995;0.997;0.989;0.986;0.988;4.955;0.025;0.00025
0.995;0.997;0.989;0.986;0.988;4.955;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.996;0.996;0.989;0.986;0.989;4.956;0.025;0.00025
0.996;0.996;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.996;0.989;0.986;0.989;4.955;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.995;0.997;0.989;0.986;0.988;4.955;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.03;0.0003
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.995;0.997;0.989;0.987;0.989;4.957;0.025;0.00025
0.995;0.997;0.989;0.986;0.989;4.956;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.988;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.988;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.998;0.989;0.987;0.989;4.959;0.025;0.00025
0.996;0.998;0.989;0.986;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.987;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.998;0.989;0.986;0.989;4.958;0.025;0.00025
0.996;0.998;0.989;0.986;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.998;0.989;0.986;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.998;0.989;0.986;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.998;0.989;0.986;0.988;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.997;0.997;0.989;0.986;0.988;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.997;0.997;0.989;0.986;0.988;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.998;0.989;0.986;0.988;4.957;0.025;0.00025
0.996;0.998;0.989;0.986;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.998;0.989;0.986;0.988;4.957;0.025;0.00025
0.997;0.997;0.989;0.986;0.988;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.997;0.997;0.989;0.986;0.989;4.958;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.988;4.956;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.997;0.997;0.989;0.986;0.988;4.957;0.025;0.00025
0.997;0.997;0.989;0.986;0.988;4.957;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.988;4.958;0.025;0.00025
0.996;0.998;0.989;0.986;0.989;4.958;0.025;0.00025
0.996;0.997;0.989;0.986;0.989;4.957;0.025;0.00025
0.997;0.997;0.989;0.986;0.988;4.957;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.996;0.998;0.989;0.986;0.988;4.957;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.997;0.989;0.986;0.989;4.958;0.025;0.00025
0.997;0.997;0.989;0.986;0.989;4.958;0.025;0.00025
0.997;0.997;0.989;0.986;0.989;4.958;0.025;0.00025
0.997;0.998;0.989;0.986;0.988;4.958;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.997;0.989;0.986;0.988;4.957;0.025;0.00025
0.997;0.998;0.989;0.986;0.988;4.958;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.988;4.958;0.025;0.00025
0.997;0.997;0.989;0.986;0.989;4.958;0.025;0.00025
0.997;0.997;0.989;0.986;0.988;4.957;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.997;0.989;0.986;0.989;4.958;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.988;4.958;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.988;4.958;0.025;0.00025
0.997;0.997;0.989;0.986;0.989;4.958;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.99;0.987;0.989;4.961;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.987;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
0.997;0.998;0.99;0.986;0.989;4.96;0.025;0.00025
0.997;0.998;0.989;0.986;0.989;4.959;0.025;0.00025
