U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.754;0.75;0.751;0.75;0.747;3.752;32.835;0.32835
0.754;0.75;0.751;0.75;0.748;3.753;32.801;0.32801
0.754;0.75;0.751;0.75;0.748;3.753;32.743;0.32743
0.754;0.75;0.751;0.75;0.748;3.753;32.748;0.32748
0.754;0.75;0.751;0.75;0.748;3.753;32.752;0.32752
0.754;0.75;0.751;0.751;0.748;3.754;32.738;0.32738
0.754;0.75;0.751;0.751;0.748;3.754;32.699;0.32699
0.754;0.75;0.752;0.751;0.748;3.755;32.65;0.3265
0.754;0.75;0.752;0.751;0.748;3.755;32.655;0.32655
0.754;0.75;0.751;0.751;0.748;3.754;32.655;0.32655
0.754;0.75;0.751;0.751;0.748;3.754;32.645;0.32645
0.754;0.75;0.751;0.751;0.748;3.754;32.577;0.32577
0.754;0.75;0.752;0.751;0.748;3.755;32.557;0.32557
0.754;0.75;0.752;0.751;0.748;3.755;32.542;0.32542
0.755;0.751;0.752;0.751;0.749;3.758;32.498;0.32498
0.755;0.751;0.752;0.751;0.748;3.757;32.484;0.32484
0.755;0.751;0.752;0.751;0.748;3.757;32.508;0.32508
0.754;0.75;0.752;0.751;0.749;3.756;32.489;0.32489
0.755;0.751;0.752;0.751;0.749;3.758;32.44;0.3244
0.754;0.75;0.752;0.751;0.748;3.755;32.406;0.32406
0.755;0.751;0.752;0.752;0.749;3.759;32.401;0.32401
0.754;0.751;0.752;0.751;0.749;3.757;32.371;0.32371
0.755;0.751;0.752;0.752;0.749;3.759;32.347;0.32347
0.755;0.751;0.752;0.751;0.749;3.758;32.342;0.32342
0.755;0.751;0.753;0.752;0.749;3.76;32.298;0.32298
0.755;0.751;0.752;0.752;0.749;3.759;32.293;0.32293
0.755;0.751;0.753;0.752;0.749;3.76;32.284;0.32284
0.755;0.751;0.753;0.752;0.749;3.76;32.259;0.32259
0.755;0.752;0.753;0.752;0.749;3.761;32.235;0.32235
0.755;0.751;0.753;0.752;0.749;3.76;32.22;0.3222
0.755;0.751;0.753;0.752;0.749;3.76;32.201;0.32201
0.755;0.751;0.753;0.752;0.749;3.76;32.21;0.3221
0.755;0.751;0.753;0.752;0.749;3.76;32.171;0.32171
0.755;0.751;0.753;0.752;0.749;3.76;32.142;0.32142
0.755;0.751;0.753;0.752;0.749;3.76;32.108;0.32108
0.755;0.751;0.753;0.752;0.749;3.76;32.108;0.32108
0.755;0.752;0.753;0.752;0.749;3.761;32.083;0.32083
0.755;0.752;0.753;0.752;0.749;3.761;32.069;0.32069
0.755;0.751;0.753;0.752;0.749;3.76;32.064;0.32064
0.755;0.752;0.753;0.752;0.75;3.762;32.044;0.32044
0.755;0.752;0.753;0.752;0.749;3.761;32.005;0.32005
0.756;0.752;0.753;0.752;0.75;3.763;31.976;0.31976
0.755;0.752;0.753;0.752;0.75;3.762;31.961;0.31961
0.756;0.752;0.753;0.753;0.75;3.764;31.966;0.31966
0.755;0.752;0.753;0.752;0.75;3.762;31.966;0.31966
0.756;0.752;0.753;0.752;0.75;3.763;31.888;0.31888
0.755;0.752;0.753;0.752;0.75;3.762;31.883;0.31883
0.756;0.752;0.754;0.753;0.75;3.765;31.868;0.31868
0.756;0.752;0.753;0.753;0.75;3.764;31.815;0.31815
0.756;0.752;0.754;0.753;0.75;3.765;31.795;0.31795
0.756;0.752;0.754;0.753;0.75;3.765;31.805;0.31805
0.756;0.752;0.753;0.753;0.75;3.764;31.815;0.31815
0.756;0.753;0.754;0.753;0.75;3.766;31.781;0.31781
0.756;0.752;0.753;0.753;0.75;3.764;31.741;0.31741
0.756;0.753;0.754;0.753;0.75;3.766;31.697;0.31697
0.756;0.753;0.754;0.753;0.75;3.766;31.693;0.31693
0.756;0.753;0.754;0.753;0.75;3.766;31.683;0.31683
0.756;0.753;0.754;0.753;0.75;3.766;31.688;0.31688
0.756;0.753;0.754;0.753;0.75;3.766;31.663;0.31663
0.756;0.753;0.754;0.753;0.751;3.767;31.619;0.31619
0.756;0.753;0.754;0.753;0.751;3.767;31.634;0.31634
0.756;0.753;0.754;0.753;0.75;3.766;31.595;0.31595
0.756;0.753;0.754;0.753;0.751;3.767;31.61;0.3161
0.756;0.753;0.754;0.753;0.751;3.767;31.575;0.31575
0.756;0.753;0.754;0.753;0.751;3.767;31.566;0.31566
0.756;0.753;0.754;0.754;0.751;3.768;31.551;0.31551
0.756;0.753;0.754;0.753;0.751;3.767;31.536;0.31536
0.757;0.753;0.754;0.754;0.751;3.769;31.512;0.31512
0.756;0.753;0.754;0.753;0.751;3.767;31.483;0.31483
0.757;0.753;0.754;0.754;0.751;3.769;31.473;0.31473
0.757;0.753;0.754;0.754;0.751;3.769;31.424;0.31424
0.757;0.753;0.754;0.754;0.751;3.769;31.38;0.3138
0.757;0.753;0.754;0.754;0.751;3.769;31.38;0.3138
0.757;0.753;0.754;0.754;0.751;3.769;31.375;0.31375
0.757;0.753;0.754;0.754;0.752;3.77;31.36;0.3136
0.757;0.754;0.754;0.754;0.751;3.77;31.37;0.3137
0.757;0.754;0.754;0.754;0.751;3.77;31.312;0.31312
0.757;0.754;0.755;0.754;0.752;3.772;31.287;0.31287
0.757;0.754;0.755;0.754;0.752;3.772;31.273;0.31273
0.757;0.754;0.755;0.754;0.752;3.772;31.263;0.31263
0.757;0.754;0.755;0.754;0.752;3.772;31.219;0.31219
0.757;0.754;0.755;0.754;0.752;3.772;31.199;0.31199
0.757;0.754;0.754;0.754;0.752;3.771;31.185;0.31185
0.757;0.754;0.755;0.755;0.752;3.773;31.18;0.3118
0.758;0.754;0.755;0.754;0.752;3.773;31.155;0.31155
0.757;0.754;0.754;0.754;0.752;3.771;31.136;0.31136
0.758;0.754;0.755;0.755;0.752;3.774;31.116;0.31116
0.758;0.755;0.755;0.755;0.752;3.775;31.087;0.31087
0.758;0.755;0.755;0.755;0.752;3.775;31.082;0.31082
0.757;0.754;0.755;0.755;0.752;3.773;31.033;0.31033
0.758;0.754;0.755;0.755;0.752;3.774;31.058;0.31058
0.758;0.754;0.755;0.755;0.752;3.774;31.023;0.31023
0.758;0.754;0.755;0.755;0.752;3.774;30.994;0.30994
0.758;0.755;0.755;0.755;0.752;3.775;30.975;0.30975
0.757;0.755;0.755;0.755;0.752;3.774;30.945;0.30945
0.758;0.755;0.755;0.755;0.753;3.776;30.931;0.30931
0.758;0.755;0.755;0.755;0.752;3.775;30.921;0.30921
0.758;0.755;0.755;0.755;0.753;3.776;30.901;0.30901
0.758;0.755;0.755;0.755;0.753;3.776;30.882;0.30882
0.758;0.755;0.756;0.755;0.753;3.777;30.833;0.30833
0.758;0.755;0.756;0.755;0.753;3.777;30.818;0.30818
0.758;0.755;0.756;0.755;0.753;3.777;30.794;0.30794
0.758;0.755;0.756;0.755;0.753;3.777;30.794;0.30794
0.758;0.755;0.756;0.755;0.753;3.777;30.779;0.30779
0.758;0.755;0.756;0.755;0.753;3.777;30.745;0.30745
0.758;0.755;0.756;0.755;0.753;3.777;30.74;0.3074
0.759;0.755;0.756;0.755;0.753;3.778;30.706;0.30706
0.759;0.755;0.756;0.755;0.753;3.778;30.701;0.30701
0.759;0.755;0.756;0.756;0.753;3.779;30.696;0.30696
0.758;0.756;0.756;0.755;0.753;3.778;30.682;0.30682
0.759;0.756;0.756;0.755;0.753;3.779;30.657;0.30657
0.759;0.756;0.756;0.756;0.753;3.78;30.618;0.30618
0.759;0.756;0.756;0.756;0.753;3.78;30.599;0.30599
0.759;0.756;0.756;0.756;0.753;3.78;30.599;0.30599
0.758;0.755;0.756;0.755;0.753;3.777;30.574;0.30574
0.759;0.756;0.756;0.756;0.754;3.781;30.55;0.3055
0.759;0.756;0.756;0.756;0.753;3.78;30.535;0.30535
0.759;0.756;0.757;0.756;0.754;3.782;30.491;0.30491
0.759;0.756;0.757;0.756;0.754;3.782;30.442;0.30442
0.759;0.756;0.756;0.756;0.754;3.781;30.447;0.30447
0.759;0.756;0.756;0.756;0.754;3.781;30.433;0.30433
0.759;0.756;0.756;0.756;0.754;3.781;30.428;0.30428
0.759;0.756;0.756;0.756;0.754;3.781;30.408;0.30408
0.759;0.756;0.757;0.756;0.754;3.782;30.393;0.30393
0.759;0.756;0.757;0.756;0.754;3.782;30.34;0.3034
0.76;0.756;0.757;0.756;0.754;3.783;30.32;0.3032
0.76;0.756;0.757;0.756;0.754;3.783;30.306;0.30306
0.759;0.756;0.757;0.756;0.754;3.782;30.291;0.30291
0.76;0.756;0.757;0.756;0.754;3.783;30.291;0.30291
0.759;0.756;0.757;0.756;0.754;3.782;30.237;0.30237
0.76;0.757;0.757;0.757;0.754;3.785;30.223;0.30223
0.76;0.756;0.757;0.756;0.754;3.783;30.237;0.30237
0.76;0.757;0.758;0.757;0.755;3.787;30.179;0.30179
0.76;0.757;0.757;0.756;0.754;3.784;30.144;0.30144
0.76;0.757;0.757;0.757;0.755;3.786;30.13;0.3013
0.76;0.757;0.757;0.756;0.754;3.784;30.125;0.30125
0.76;0.757;0.758;0.757;0.754;3.786;30.105;0.30105
0.76;0.757;0.757;0.757;0.754;3.785;30.086;0.30086
0.76;0.757;0.758;0.757;0.755;3.787;30.032;0.30032
0.76;0.757;0.758;0.757;0.754;3.786;30.027;0.30027
0.76;0.757;0.758;0.757;0.755;3.787;30.032;0.30032
0.76;0.757;0.758;0.757;0.755;3.787;30.008;0.30008
0.76;0.757;0.758;0.757;0.755;3.787;30.008;0.30008
0.76;0.757;0.758;0.757;0.755;3.787;29.978;0.29978
0.761;0.757;0.758;0.757;0.755;3.788;29.934;0.29934
0.76;0.757;0.758;0.757;0.755;3.787;29.915;0.29915
0.76;0.757;0.758;0.757;0.755;3.787;29.915;0.29915
0.761;0.757;0.758;0.757;0.755;3.788;29.905;0.29905
0.76;0.757;0.758;0.757;0.755;3.787;29.822;0.29822
0.761;0.758;0.758;0.757;0.755;3.789;29.832;0.29832
0.761;0.757;0.758;0.757;0.755;3.788;29.822;0.29822
0.761;0.758;0.758;0.758;0.755;3.79;29.803;0.29803
0.76;0.757;0.758;0.758;0.755;3.788;29.798;0.29798
0.761;0.758;0.759;0.758;0.756;3.792;29.778;0.29778
0.761;0.758;0.758;0.758;0.755;3.79;29.734;0.29734
0.761;0.758;0.759;0.758;0.755;3.791;29.719;0.29719
0.761;0.758;0.758;0.758;0.755;3.79;29.705;0.29705
0.761;0.758;0.759;0.758;0.756;3.792;29.671;0.29671
0.761;0.758;0.759;0.758;0.756;3.792;29.636;0.29636
0.761;0.758;0.759;0.758;0.756;3.792;29.632;0.29632
0.761;0.758;0.758;0.758;0.755;3.79;29.632;0.29632
0.761;0.758;0.759;0.759;0.756;3.793;29.617;0.29617
0.761;0.758;0.759;0.758;0.756;3.792;29.588;0.29588
0.761;0.758;0.759;0.759;0.756;3.793;29.529;0.29529
0.761;0.758;0.759;0.758;0.756;3.792;29.544;0.29544
0.761;0.758;0.759;0.758;0.756;3.792;29.529;0.29529
0.761;0.759;0.759;0.759;0.756;3.794;29.529;0.29529
0.761;0.758;0.759;0.758;0.756;3.792;29.514;0.29514
0.762;0.758;0.759;0.759;0.756;3.794;29.461;0.29461
0.761;0.758;0.759;0.759;0.756;3.793;29.426;0.29426
0.762;0.758;0.759;0.759;0.756;3.794;29.431;0.29431
0.762;0.758;0.759;0.759;0.756;3.794;29.407;0.29407
0.762;0.758;0.759;0.759;0.756;3.794;29.363;0.29363
0.762;0.758;0.759;0.759;0.756;3.794;29.339;0.29339
0.762;0.758;0.76;0.759;0.756;3.795;29.343;0.29343
0.762;0.758;0.759;0.759;0.756;3.794;29.339;0.29339
0.762;0.758;0.76;0.759;0.757;3.796;29.334;0.29334
0.762;0.758;0.759;0.759;0.757;3.795;29.314;0.29314
0.762;0.759;0.76;0.759;0.757;3.797;29.265;0.29265
0.762;0.759;0.76;0.759;0.757;3.797;29.236;0.29236
0.762;0.759;0.76;0.759;0.757;3.797;29.231;0.29231
0.762;0.759;0.76;0.759;0.757;3.797;29.226;0.29226
0.762;0.759;0.76;0.759;0.757;3.797;29.163;0.29163
0.762;0.759;0.76;0.76;0.757;3.798;29.143;0.29143
0.762;0.759;0.76;0.759;0.757;3.797;29.143;0.29143
0.762;0.759;0.76;0.76;0.757;3.798;29.138;0.29138
0.762;0.759;0.76;0.759;0.757;3.797;29.114;0.29114
0.762;0.759;0.76;0.76;0.758;3.799;29.119;0.29119
0.762;0.759;0.76;0.759;0.757;3.797;29.065;0.29065
0.763;0.759;0.76;0.76;0.757;3.799;29.036;0.29036
0.762;0.759;0.76;0.76;0.757;3.798;29.026;0.29026
0.763;0.759;0.76;0.76;0.758;3.8;28.997;0.28997
0.762;0.759;0.76;0.76;0.758;3.799;28.982;0.28982
0.763;0.76;0.76;0.76;0.758;3.801;28.938;0.28938
0.763;0.759;0.76;0.76;0.758;3.8;28.943;0.28943
0.763;0.759;0.761;0.76;0.758;3.801;28.909;0.28909
0.763;0.76;0.76;0.76;0.758;3.801;28.919;0.28919
0.763;0.76;0.761;0.76;0.758;3.802;28.894;0.28894
0.763;0.76;0.761;0.76;0.758;3.802;28.879;0.28879
0.763;0.76;0.761;0.76;0.758;3.802;28.835;0.28835
0.763;0.76;0.76;0.76;0.758;3.801;28.835;0.28835
0.763;0.76;0.761;0.76;0.758;3.802;28.811;0.28811
0.763;0.76;0.761;0.76;0.758;3.802;28.782;0.28782
0.763;0.76;0.761;0.76;0.758;3.802;28.777;0.28777
0.763;0.76;0.761;0.76;0.758;3.802;28.743;0.28743
0.764;0.76;0.761;0.761;0.758;3.804;28.699;0.28699
0.763;0.76;0.761;0.76;0.759;3.803;28.694;0.28694
0.763;0.76;0.761;0.76;0.758;3.802;28.679;0.28679
0.764;0.761;0.761;0.761;0.759;3.806;28.645;0.28645
0.763;0.76;0.761;0.76;0.758;3.802;28.64;0.2864
0.764;0.761;0.761;0.761;0.759;3.806;28.645;0.28645
0.764;0.76;0.761;0.76;0.759;3.804;28.601;0.28601
0.764;0.761;0.761;0.761;0.759;3.806;28.611;0.28611
0.764;0.761;0.761;0.761;0.759;3.806;28.552;0.28552
0.764;0.761;0.761;0.761;0.759;3.806;28.547;0.28547
0.764;0.761;0.762;0.761;0.759;3.807;28.538;0.28538
0.764;0.761;0.761;0.761;0.759;3.806;28.508;0.28508
0.764;0.761;0.761;0.761;0.759;3.806;28.484;0.28484
0.764;0.761;0.761;0.761;0.759;3.806;28.479;0.28479
0.764;0.761;0.762;0.761;0.759;3.807;28.44;0.2844
0.764;0.761;0.762;0.761;0.759;3.807;28.43;0.2843
0.764;0.761;0.762;0.761;0.759;3.807;28.376;0.28376
0.764;0.761;0.762;0.761;0.759;3.807;28.357;0.28357
0.764;0.761;0.762;0.761;0.759;3.807;28.352;0.28352
0.764;0.761;0.762;0.761;0.759;3.807;28.347;0.28347
0.764;0.761;0.762;0.761;0.759;3.807;28.298;0.28298
0.764;0.761;0.762;0.761;0.759;3.807;28.284;0.28284
0.765;0.761;0.762;0.761;0.759;3.808;28.293;0.28293
0.765;0.761;0.762;0.761;0.759;3.808;28.274;0.28274
0.765;0.762;0.762;0.761;0.76;3.81;28.235;0.28235
0.765;0.762;0.762;0.761;0.76;3.81;28.181;0.28181
0.765;0.762;0.762;0.761;0.76;3.81;28.181;0.28181
0.765;0.762;0.762;0.761;0.76;3.81;28.176;0.28176
0.765;0.762;0.762;0.761;0.76;3.81;28.161;0.28161
0.765;0.762;0.763;0.762;0.76;3.812;28.132;0.28132
0.765;0.762;0.763;0.761;0.76;3.811;28.074;0.28074
0.765;0.762;0.763;0.762;0.76;3.812;28.078;0.28078
0.765;0.762;0.763;0.761;0.76;3.811;28.074;0.28074
0.765;0.762;0.763;0.762;0.76;3.812;28.049;0.28049
0.765;0.762;0.762;0.762;0.76;3.811;28.035;0.28035
0.765;0.762;0.763;0.762;0.76;3.812;28.02;0.2802
0.765;0.762;0.763;0.762;0.76;3.812;27.971;0.27971
0.765;0.762;0.763;0.762;0.76;3.812;27.966;0.27966
0.765;0.762;0.763;0.762;0.76;3.812;27.951;0.27951
0.765;0.762;0.763;0.762;0.76;3.812;27.947;0.27947
0.765;0.762;0.763;0.762;0.76;3.812;27.927;0.27927
0.765;0.763;0.763;0.762;0.76;3.813;27.883;0.27883
0.766;0.763;0.763;0.762;0.76;3.814;27.864;0.27864
0.766;0.762;0.763;0.762;0.76;3.813;27.854;0.27854
0.766;0.763;0.763;0.762;0.761;3.815;27.844;0.27844
0.766;0.763;0.763;0.762;0.761;3.815;27.829;0.27829
0.766;0.763;0.764;0.762;0.761;3.816;27.776;0.27776
0.766;0.763;0.764;0.762;0.761;3.816;27.751;0.27751
0.766;0.763;0.764;0.762;0.761;3.816;27.751;0.27751
0.766;0.763;0.764;0.762;0.761;3.816;27.722;0.27722
0.766;0.763;0.764;0.763;0.761;3.817;27.678;0.27678
0.766;0.763;0.764;0.763;0.761;3.817;27.663;0.27663
0.766;0.763;0.764;0.762;0.761;3.816;27.654;0.27654
0.766;0.763;0.764;0.763;0.761;3.817;27.668;0.27668
0.766;0.763;0.764;0.762;0.761;3.816;27.644;0.27644
0.766;0.763;0.764;0.763;0.761;3.817;27.624;0.27624
0.766;0.763;0.764;0.763;0.761;3.817;27.566;0.27566
0.766;0.763;0.764;0.763;0.761;3.817;27.556;0.27556
0.766;0.763;0.764;0.763;0.761;3.817;27.546;0.27546
0.766;0.763;0.764;0.763;0.761;3.817;27.561;0.27561
0.766;0.763;0.764;0.763;0.761;3.817;27.527;0.27527
0.766;0.763;0.764;0.763;0.761;3.817;27.473;0.27473
0.767;0.763;0.764;0.763;0.762;3.819;27.444;0.27444
0.766;0.763;0.764;0.763;0.761;3.817;27.448;0.27448
0.766;0.763;0.764;0.763;0.762;3.818;27.463;0.27463
0.766;0.763;0.764;0.763;0.761;3.817;27.429;0.27429
0.767;0.764;0.764;0.764;0.762;3.821;27.375;0.27375
0.767;0.764;0.764;0.763;0.762;3.82;27.351;0.27351
0.767;0.764;0.765;0.764;0.762;3.822;27.37;0.2737
0.767;0.764;0.765;0.763;0.762;3.821;27.326;0.27326
0.767;0.764;0.765;0.764;0.762;3.822;27.282;0.27282
0.767;0.764;0.765;0.764;0.762;3.822;27.282;0.27282
0.767;0.764;0.765;0.764;0.762;3.822;27.263;0.27263
0.767;0.764;0.765;0.764;0.762;3.822;27.229;0.27229
0.767;0.764;0.764;0.764;0.762;3.821;27.263;0.27263
0.767;0.764;0.765;0.763;0.762;3.821;27.234;0.27234
0.767;0.764;0.764;0.763;0.762;3.82;27.18;0.2718
0.767;0.764;0.765;0.764;0.762;3.822;27.151;0.27151
0.767;0.764;0.765;0.764;0.762;3.822;27.116;0.27116
0.767;0.764;0.765;0.764;0.763;3.823;27.121;0.27121
0.767;0.764;0.765;0.764;0.762;3.822;27.092;0.27092
0.767;0.764;0.765;0.764;0.762;3.822;27.067;0.27067
0.767;0.764;0.765;0.764;0.762;3.822;27.038;0.27038
0.767;0.764;0.765;0.764;0.763;3.823;27.033;0.27033
0.767;0.764;0.765;0.764;0.762;3.822;27.014;0.27014
0.768;0.765;0.765;0.765;0.763;3.826;26.984;0.26984
0.768;0.765;0.765;0.764;0.763;3.825;26.98;0.2698
0.768;0.765;0.765;0.765;0.763;3.826;26.965;0.26965
0.768;0.765;0.765;0.765;0.763;3.826;26.931;0.26931
0.768;0.765;0.765;0.765;0.763;3.826;26.921;0.26921
0.768;0.765;0.766;0.765;0.763;3.827;26.892;0.26892
0.768;0.765;0.766;0.765;0.763;3.827;26.887;0.26887
0.768;0.765;0.766;0.765;0.764;3.828;26.872;0.26872
0.768;0.765;0.765;0.765;0.763;3.826;26.828;0.26828
0.768;0.765;0.766;0.765;0.763;3.827;26.823;0.26823
0.768;0.765;0.766;0.765;0.763;3.827;26.789;0.26789
0.768;0.765;0.766;0.765;0.764;3.828;26.784;0.26784
0.768;0.765;0.766;0.765;0.763;3.827;26.784;0.26784
0.768;0.766;0.766;0.765;0.764;3.829;26.726;0.26726
0.768;0.766;0.766;0.765;0.763;3.828;26.706;0.26706
0.768;0.766;0.766;0.765;0.764;3.829;26.691;0.26691
0.768;0.766;0.766;0.765;0.764;3.829;26.696;0.26696
0.768;0.766;0.766;0.766;0.764;3.83;26.672;0.26672
0.768;0.766;0.766;0.765;0.764;3.829;26.643;0.26643
0.768;0.766;0.766;0.766;0.764;3.83;26.608;0.26608
0.769;0.766;0.766;0.766;0.764;3.831;26.594;0.26594
0.768;0.766;0.766;0.766;0.764;3.83;26.584;0.26584
0.769;0.766;0.767;0.766;0.764;3.832;26.53;0.2653
0.769;0.766;0.766;0.766;0.764;3.831;26.525;0.26525
0.769;0.766;0.767;0.766;0.764;3.832;26.525;0.26525
0.769;0.766;0.767;0.766;0.764;3.832;26.496;0.26496
0.769;0.766;0.767;0.766;0.764;3.832;26.477;0.26477
0.769;0.766;0.767;0.766;0.764;3.832;26.433;0.26433
0.769;0.766;0.767;0.766;0.765;3.833;26.413;0.26413
0.769;0.767;0.767;0.766;0.765;3.834;26.398;0.26398
0.769;0.766;0.767;0.766;0.765;3.833;26.398;0.26398
0.769;0.767;0.767;0.766;0.765;3.834;26.379;0.26379
0.769;0.766;0.767;0.766;0.765;3.833;26.31;0.2631
0.769;0.766;0.767;0.766;0.765;3.833;26.33;0.2633
0.769;0.767;0.767;0.766;0.765;3.834;26.315;0.26315
0.769;0.767;0.767;0.766;0.765;3.834;26.291;0.26291
0.77;0.767;0.767;0.766;0.765;3.835;26.291;0.26291
0.77;0.767;0.767;0.766;0.765;3.835;26.281;0.26281
0.77;0.767;0.767;0.766;0.765;3.835;26.213;0.26213
0.77;0.767;0.767;0.766;0.765;3.835;26.203;0.26203
0.77;0.767;0.768;0.767;0.765;3.837;26.193;0.26193
0.77;0.767;0.767;0.766;0.765;3.835;26.188;0.26188
0.77;0.767;0.768;0.767;0.765;3.837;26.183;0.26183
0.77;0.767;0.767;0.767;0.765;3.836;26.13;0.2613
0.77;0.767;0.768;0.767;0.765;3.837;26.105;0.26105
0.77;0.767;0.768;0.767;0.765;3.837;26.1;0.261
0.77;0.767;0.768;0.767;0.765;3.837;26.096;0.26096
0.77;0.767;0.768;0.767;0.765;3.837;26.061;0.26061
0.77;0.767;0.768;0.767;0.765;3.837;26.017;0.26017
0.77;0.768;0.768;0.767;0.766;3.839;26.003;0.26003
0.77;0.768;0.768;0.767;0.765;3.838;25.978;0.25978
0.77;0.768;0.768;0.767;0.766;3.839;25.973;0.25973
0.77;0.768;0.768;0.767;0.765;3.838;25.915;0.25915
0.771;0.768;0.768;0.767;0.766;3.84;25.915;0.25915
0.771;0.768;0.768;0.767;0.766;3.84;25.895;0.25895
0.771;0.768;0.769;0.767;0.766;3.841;25.871;0.25871
0.771;0.768;0.769;0.767;0.766;3.841;25.827;0.25827
0.77;0.768;0.769;0.767;0.766;3.84;25.832;0.25832
0.77;0.768;0.769;0.767;0.766;3.84;25.822;0.25822
0.771;0.768;0.769;0.767;0.766;3.841;25.822;0.25822
0.771;0.768;0.769;0.767;0.766;3.841;25.812;0.25812
0.771;0.768;0.769;0.768;0.766;3.842;25.768;0.25768
0.771;0.768;0.769;0.768;0.766;3.842;25.749;0.25749
0.771;0.768;0.769;0.768;0.766;3.842;25.72;0.2572
0.771;0.768;0.769;0.768;0.766;3.842;25.68;0.2568
0.771;0.768;0.769;0.768;0.766;3.842;25.68;0.2568
0.771;0.768;0.769;0.768;0.767;3.843;25.651;0.25651
0.771;0.768;0.769;0.768;0.766;3.842;25.617;0.25617
0.771;0.769;0.769;0.768;0.767;3.844;25.622;0.25622
0.771;0.768;0.769;0.768;0.766;3.842;25.612;0.25612
0.771;0.769;0.769;0.768;0.767;3.844;25.578;0.25578
0.771;0.769;0.77;0.768;0.767;3.845;25.519;0.25519
0.772;0.769;0.769;0.768;0.767;3.845;25.524;0.25524
0.772;0.769;0.77;0.768;0.767;3.846;25.524;0.25524
0.772;0.769;0.77;0.768;0.767;3.846;25.495;0.25495
0.772;0.769;0.77;0.769;0.767;3.847;25.466;0.25466
0.772;0.769;0.77;0.768;0.767;3.846;25.431;0.25431
0.772;0.769;0.77;0.769;0.767;3.847;25.426;0.25426
0.772;0.769;0.77;0.768;0.767;3.846;25.431;0.25431
0.772;0.769;0.77;0.769;0.767;3.847;25.431;0.25431
0.772;0.769;0.77;0.769;0.767;3.847;25.387;0.25387
0.772;0.769;0.77;0.769;0.767;3.847;25.353;0.25353
0.772;0.769;0.77;0.769;0.767;3.847;25.363;0.25363
0.772;0.769;0.77;0.769;0.767;3.847;25.348;0.25348
0.772;0.769;0.77;0.769;0.767;3.847;25.358;0.25358
0.772;0.769;0.77;0.769;0.767;3.847;25.324;0.25324
0.772;0.769;0.77;0.769;0.767;3.847;25.319;0.25319
0.772;0.769;0.77;0.769;0.767;3.847;25.299;0.25299
0.772;0.77;0.77;0.769;0.768;3.849;25.27;0.2527
0.772;0.77;0.77;0.769;0.768;3.849;25.226;0.25226
0.772;0.77;0.771;0.77;0.768;3.851;25.226;0.25226
0.773;0.77;0.771;0.77;0.768;3.852;25.197;0.25197
0.772;0.77;0.77;0.77;0.768;3.85;25.187;0.25187
0.773;0.77;0.771;0.77;0.768;3.852;25.148;0.25148
0.772;0.77;0.77;0.77;0.768;3.85;25.124;0.25124
0.773;0.77;0.771;0.77;0.768;3.852;25.124;0.25124
0.773;0.77;0.771;0.77;0.768;3.852;25.109;0.25109
0.773;0.77;0.771;0.77;0.769;3.853;25.089;0.25089
0.773;0.77;0.771;0.77;0.768;3.852;25.099;0.25099
0.773;0.77;0.771;0.77;0.769;3.853;25.08;0.2508
0.773;0.77;0.771;0.77;0.769;3.853;25.006;0.25006
0.773;0.771;0.771;0.77;0.769;3.854;24.987;0.24987
0.773;0.77;0.771;0.77;0.769;3.853;24.992;0.24992
0.773;0.77;0.771;0.77;0.769;3.853;24.987;0.24987
0.773;0.77;0.771;0.77;0.769;3.853;24.967;0.24967
0.773;0.771;0.771;0.771;0.769;3.855;24.919;0.24919
0.773;0.77;0.771;0.77;0.769;3.853;24.875;0.24875
0.773;0.771;0.771;0.771;0.769;3.855;24.875;0.24875
0.773;0.771;0.771;0.77;0.769;3.854;24.899;0.24899
0.773;0.771;0.772;0.771;0.769;3.856;24.855;0.24855
0.773;0.771;0.771;0.771;0.769;3.855;24.816;0.24816
0.773;0.771;0.772;0.771;0.769;3.856;24.796;0.24796
0.773;0.771;0.771;0.771;0.769;3.855;24.767;0.24767
0.773;0.771;0.772;0.771;0.769;3.856;24.738;0.24738
0.773;0.771;0.771;0.771;0.77;3.856;24.738;0.24738
0.774;0.771;0.772;0.771;0.77;3.858;24.733;0.24733
0.773;0.771;0.772;0.771;0.769;3.856;24.713;0.24713
0.774;0.771;0.772;0.771;0.77;3.858;24.665;0.24665
0.774;0.772;0.772;0.771;0.77;3.859;24.665;0.24665
0.774;0.772;0.772;0.771;0.77;3.859;24.635;0.24635
0.774;0.772;0.772;0.771;0.77;3.859;24.621;0.24621
0.774;0.772;0.772;0.771;0.77;3.859;24.601;0.24601
0.774;0.772;0.772;0.771;0.77;3.859;24.582;0.24582
0.774;0.772;0.772;0.771;0.77;3.859;24.582;0.24582
0.774;0.772;0.772;0.771;0.77;3.859;24.538;0.24538
0.774;0.772;0.772;0.771;0.77;3.859;24.523;0.24523
0.774;0.772;0.772;0.772;0.77;3.86;24.459;0.24459
0.774;0.772;0.772;0.772;0.77;3.86;24.469;0.24469
0.774;0.772;0.772;0.772;0.77;3.86;24.45;0.2445
0.774;0.772;0.772;0.772;0.77;3.86;24.43;0.2443
0.775;0.772;0.773;0.772;0.77;3.862;24.43;0.2443
0.774;0.772;0.772;0.772;0.77;3.86;24.372;0.24372
