U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.78;0.778;0.778;0.779;0.777;3.8904;24.42;0.2442
0.78;0.778;0.777;0.779;0.777;3.8892;24.411;0.24411
0.78;0.778;0.777;0.779;0.777;3.8892;24.396;0.24396
0.78;0.778;0.777;0.779;0.777;3.8892;24.347;0.24347
0.78;0.778;0.777;0.779;0.777;3.8892;24.352;0.24352
0.78;0.778;0.778;0.779;0.777;3.8904;24.357;0.24357
0.78;0.778;0.778;0.779;0.777;3.8904;24.337;0.24337
0.78;0.778;0.778;0.779;0.777;3.8904;24.303;0.24303
0.781;0.778;0.778;0.779;0.777;3.8906;24.259;0.24259
0.78;0.778;0.778;0.779;0.777;3.8904;24.254;0.24254
0.781;0.778;0.778;0.779;0.777;3.8906;24.235;0.24235
0.781;0.778;0.778;0.78;0.778;3.893;24.201;0.24201
0.781;0.778;0.778;0.78;0.778;3.893;24.157;0.24157
0.781;0.778;0.778;0.78;0.778;3.893;24.152;0.24152
0.781;0.779;0.778;0.78;0.778;3.8942;24.147;0.24147
0.781;0.778;0.778;0.78;0.778;3.893;24.118;0.24118
0.781;0.779;0.779;0.78;0.778;3.8954;24.093;0.24093
0.781;0.779;0.778;0.78;0.778;3.8942;24.054;0.24054
0.781;0.779;0.778;0.78;0.778;3.8942;24.054;0.24054
0.781;0.779;0.778;0.78;0.778;3.8942;24.054;0.24054
0.781;0.779;0.779;0.78;0.778;3.8954;24.025;0.24025
0.781;0.779;0.778;0.78;0.778;3.8942;24.015;0.24015
0.781;0.779;0.779;0.78;0.778;3.8954;23.981;0.23981
0.781;0.779;0.779;0.781;0.778;3.8966;23.961;0.23961
0.781;0.779;0.779;0.78;0.778;3.8954;23.952;0.23952
0.781;0.779;0.779;0.781;0.778;3.8966;23.942;0.23942
0.782;0.779;0.779;0.781;0.779;3.898;23.903;0.23903
0.782;0.779;0.779;0.781;0.779;3.898;23.859;0.23859
0.782;0.779;0.779;0.781;0.778;3.8968;23.864;0.23864
0.782;0.779;0.779;0.781;0.778;3.8968;23.859;0.23859
0.781;0.779;0.779;0.78;0.778;3.8954;23.859;0.23859
0.782;0.779;0.78;0.781;0.779;3.8992;23.805;0.23805
0.782;0.779;0.78;0.781;0.779;3.8992;23.761;0.23761
0.782;0.779;0.78;0.781;0.779;3.8992;23.761;0.23761
0.782;0.779;0.78;0.781;0.779;3.8992;23.712;0.23712
0.782;0.779;0.78;0.781;0.779;3.8992;23.707;0.23707
0.782;0.78;0.78;0.781;0.779;3.9004;23.693;0.23693
0.782;0.78;0.78;0.781;0.779;3.9004;23.663;0.23663
0.782;0.78;0.78;0.781;0.779;3.9004;23.663;0.23663
0.782;0.78;0.78;0.781;0.779;3.9004;23.649;0.23649
0.782;0.78;0.78;0.781;0.78;3.9016;23.619;0.23619
0.782;0.78;0.78;0.781;0.779;3.9004;23.61;0.2361
0.782;0.78;0.78;0.782;0.78;3.9028;23.59;0.2359
0.782;0.78;0.78;0.781;0.779;3.9004;23.561;0.23561
0.782;0.78;0.781;0.782;0.78;3.904;23.556;0.23556
0.782;0.78;0.78;0.782;0.78;3.9028;23.517;0.23517
0.782;0.78;0.78;0.782;0.78;3.9028;23.512;0.23512
0.782;0.78;0.781;0.782;0.78;3.904;23.488;0.23488
0.782;0.78;0.781;0.782;0.78;3.904;23.468;0.23468
0.783;0.78;0.781;0.782;0.78;3.9042;23.444;0.23444
0.783;0.78;0.781;0.782;0.78;3.9042;23.405;0.23405
0.782;0.78;0.781;0.782;0.78;3.904;23.39;0.2339
0.783;0.78;0.781;0.782;0.78;3.9042;23.39;0.2339
0.783;0.781;0.781;0.782;0.78;3.9054;23.356;0.23356
0.783;0.781;0.781;0.782;0.78;3.9054;23.292;0.23292
0.783;0.781;0.781;0.782;0.78;3.9054;23.307;0.23307
0.783;0.781;0.781;0.782;0.78;3.9054;23.282;0.23282
0.783;0.781;0.781;0.782;0.781;3.9066;23.268;0.23268
0.783;0.781;0.781;0.782;0.78;3.9054;23.273;0.23273
0.783;0.781;0.781;0.782;0.781;3.9066;23.253;0.23253
0.783;0.781;0.781;0.782;0.781;3.9066;23.229;0.23229
0.783;0.781;0.781;0.783;0.781;3.9078;23.18;0.2318
0.783;0.781;0.781;0.783;0.781;3.9078;23.16;0.2316
0.783;0.781;0.781;0.782;0.781;3.9066;23.175;0.23175
0.783;0.781;0.781;0.783;0.781;3.9078;23.151;0.23151
0.783;0.781;0.781;0.783;0.781;3.9078;23.097;0.23097
0.783;0.781;0.782;0.783;0.781;3.909;23.097;0.23097
0.783;0.781;0.782;0.783;0.781;3.909;23.077;0.23077
0.783;0.781;0.782;0.783;0.781;3.909;23.077;0.23077
0.783;0.781;0.782;0.783;0.781;3.909;23.048;0.23048
0.783;0.782;0.782;0.783;0.781;3.9102;22.985;0.22985
0.784;0.781;0.782;0.783;0.781;3.9092;23.004;0.23004
0.784;0.781;0.782;0.783;0.781;3.9092;22.965;0.22965
0.784;0.782;0.782;0.783;0.781;3.9104;22.98;0.2298
0.784;0.782;0.782;0.783;0.781;3.9104;22.95;0.2295
0.784;0.782;0.782;0.783;0.781;3.9104;22.897;0.22897
0.784;0.782;0.782;0.783;0.782;3.9116;22.892;0.22892
0.784;0.782;0.782;0.783;0.782;3.9116;22.872;0.22872
0.784;0.782;0.782;0.783;0.781;3.9104;22.853;0.22853
0.784;0.782;0.782;0.783;0.782;3.9116;22.799;0.22799
0.784;0.782;0.782;0.784;0.782;3.9128;22.784;0.22784
0.784;0.782;0.782;0.783;0.782;3.9116;22.794;0.22794
0.784;0.782;0.782;0.784;0.782;3.9128;22.77;0.2277
0.784;0.783;0.782;0.784;0.782;3.914;22.755;0.22755
0.784;0.782;0.783;0.784;0.782;3.914;22.711;0.22711
0.784;0.782;0.783;0.784;0.782;3.914;22.691;0.22691
0.784;0.783;0.782;0.784;0.782;3.914;22.691;0.22691
0.784;0.783;0.783;0.784;0.782;3.9152;22.687;0.22687
0.784;0.782;0.783;0.784;0.782;3.914;22.682;0.22682
0.784;0.782;0.782;0.784;0.782;3.9128;22.672;0.22672
0.784;0.782;0.783;0.784;0.782;3.914;22.608;0.22608
0.784;0.783;0.783;0.784;0.782;3.9152;22.584;0.22584
0.784;0.783;0.783;0.784;0.782;3.9152;22.584;0.22584
0.784;0.783;0.783;0.784;0.782;3.9152;22.574;0.22574
0.785;0.783;0.783;0.784;0.782;3.9154;22.555;0.22555
0.785;0.783;0.783;0.784;0.782;3.9154;22.496;0.22496
0.785;0.783;0.783;0.784;0.783;3.9166;22.481;0.22481
0.785;0.783;0.783;0.784;0.783;3.9166;22.477;0.22477
0.785;0.783;0.783;0.784;0.782;3.9154;22.491;0.22491
0.785;0.783;0.783;0.784;0.782;3.9154;22.442;0.22442
0.785;0.783;0.783;0.784;0.783;3.9166;22.394;0.22394
0.785;0.783;0.783;0.784;0.783;3.9166;22.394;0.22394
0.785;0.783;0.783;0.784;0.783;3.9166;22.379;0.22379
0.785;0.783;0.783;0.785;0.783;3.9178;22.364;0.22364
0.785;0.783;0.783;0.785;0.783;3.9178;22.311;0.22311
0.785;0.783;0.783;0.785;0.783;3.9178;22.301;0.22301
0.785;0.783;0.783;0.784;0.783;3.9166;22.296;0.22296
0.786;0.783;0.783;0.785;0.783;3.918;22.281;0.22281
0.786;0.783;0.784;0.785;0.783;3.9192;22.257;0.22257
0.785;0.784;0.784;0.785;0.783;3.9202;22.203;0.22203
0.786;0.783;0.784;0.785;0.783;3.9192;22.208;0.22208
0.786;0.783;0.784;0.785;0.783;3.9192;22.193;0.22193
0.786;0.784;0.783;0.785;0.783;3.9192;22.184;0.22184
0.785;0.784;0.784;0.785;0.783;3.9202;22.125;0.22125
0.786;0.784;0.784;0.785;0.783;3.9204;22.101;0.22101
0.786;0.784;0.784;0.785;0.783;3.9204;22.096;0.22096
0.786;0.784;0.784;0.785;0.783;3.9204;22.096;0.22096
0.786;0.784;0.784;0.785;0.784;3.9216;22.052;0.22052
0.786;0.784;0.784;0.785;0.783;3.9204;22.037;0.22037
0.786;0.784;0.784;0.785;0.784;3.9216;22.008;0.22008
0.786;0.784;0.784;0.785;0.784;3.9216;21.993;0.21993
0.786;0.784;0.785;0.785;0.784;3.9228;21.964;0.21964
0.786;0.784;0.785;0.786;0.784;3.924;21.964;0.21964
0.787;0.784;0.785;0.786;0.784;3.9242;21.925;0.21925
0.787;0.784;0.785;0.786;0.784;3.9242;21.905;0.21905
0.787;0.784;0.785;0.786;0.784;3.9242;21.89;0.2189
0.787;0.784;0.785;0.786;0.784;3.9242;21.871;0.21871
0.787;0.784;0.785;0.786;0.784;3.9242;21.842;0.21842
0.787;0.784;0.785;0.786;0.784;3.9242;21.847;0.21847
0.787;0.784;0.785;0.786;0.784;3.9242;21.827;0.21827
0.787;0.785;0.785;0.786;0.784;3.9254;21.793;0.21793
0.787;0.785;0.785;0.786;0.784;3.9254;21.749;0.21749
0.787;0.785;0.785;0.786;0.784;3.9254;21.744;0.21744
0.787;0.785;0.785;0.787;0.785;3.9278;21.715;0.21715
0.787;0.785;0.785;0.786;0.785;3.9266;21.705;0.21705
0.787;0.785;0.785;0.787;0.785;3.9278;21.71;0.2171
0.787;0.785;0.785;0.786;0.785;3.9266;21.7;0.217
0.787;0.785;0.786;0.787;0.785;3.929;21.671;0.21671
0.787;0.785;0.786;0.787;0.785;3.929;21.622;0.21622
0.787;0.785;0.786;0.787;0.785;3.929;21.612;0.21612
0.787;0.785;0.785;0.786;0.785;3.9266;21.612;0.21612
0.787;0.785;0.785;0.787;0.785;3.9278;21.578;0.21578
0.788;0.785;0.786;0.787;0.785;3.9292;21.558;0.21558
0.787;0.785;0.786;0.787;0.785;3.929;21.539;0.21539
0.788;0.785;0.786;0.787;0.785;3.9292;21.514;0.21514
0.788;0.785;0.786;0.787;0.785;3.9292;21.475;0.21475
0.788;0.785;0.786;0.787;0.785;3.9292;21.456;0.21456
0.788;0.785;0.786;0.787;0.785;3.9292;21.441;0.21441
0.788;0.785;0.786;0.787;0.785;3.9292;21.431;0.21431
0.788;0.785;0.786;0.787;0.786;3.9304;21.417;0.21417
0.788;0.785;0.786;0.787;0.786;3.9304;21.417;0.21417
0.788;0.785;0.786;0.787;0.786;3.9304;21.397;0.21397
0.788;0.786;0.786;0.788;0.786;3.9328;21.329;0.21329
0.788;0.786;0.786;0.787;0.786;3.9316;21.319;0.21319
0.788;0.785;0.786;0.787;0.786;3.9304;21.314;0.21314
0.788;0.785;0.786;0.787;0.786;3.9304;21.314;0.21314
0.788;0.786;0.786;0.787;0.786;3.9316;21.3;0.213
0.788;0.786;0.786;0.788;0.786;3.9328;21.241;0.21241
0.788;0.786;0.786;0.788;0.786;3.9328;21.221;0.21221
0.788;0.786;0.787;0.788;0.786;3.934;21.221;0.21221
0.788;0.786;0.787;0.788;0.786;3.934;21.197;0.21197
0.788;0.786;0.787;0.788;0.786;3.934;21.138;0.21138
0.789;0.786;0.787;0.788;0.786;3.9342;21.143;0.21143
0.788;0.786;0.787;0.788;0.786;3.934;21.143;0.21143
0.789;0.786;0.787;0.788;0.787;3.9354;21.124;0.21124
0.789;0.786;0.787;0.788;0.786;3.9342;21.124;0.21124
0.789;0.786;0.787;0.788;0.787;3.9354;21.094;0.21094
0.789;0.786;0.787;0.788;0.787;3.9354;21.046;0.21046
0.789;0.786;0.787;0.788;0.787;3.9354;21.031;0.21031
0.789;0.786;0.787;0.788;0.787;3.9354;21.016;0.21016
0.789;0.786;0.787;0.788;0.787;3.9354;21.026;0.21026
0.789;0.786;0.787;0.788;0.787;3.9354;20.992;0.20992
0.789;0.786;0.787;0.788;0.787;3.9354;20.933;0.20933
0.789;0.787;0.788;0.789;0.787;3.939;20.933;0.20933
0.789;0.787;0.787;0.789;0.787;3.9378;20.919;0.20919
0.789;0.787;0.787;0.789;0.787;3.9378;20.928;0.20928
0.789;0.787;0.787;0.788;0.787;3.9366;20.909;0.20909
0.789;0.787;0.787;0.789;0.787;3.9378;20.84;0.2084
0.789;0.787;0.788;0.789;0.787;3.939;20.845;0.20845
0.789;0.787;0.788;0.789;0.787;3.939;20.811;0.20811
0.79;0.787;0.788;0.789;0.788;3.9404;20.806;0.20806
0.79;0.788;0.788;0.789;0.788;3.9416;20.748;0.20748
0.79;0.787;0.788;0.789;0.788;3.9404;20.748;0.20748
0.79;0.788;0.788;0.789;0.788;3.9416;20.728;0.20728
0.79;0.788;0.788;0.789;0.788;3.9416;20.723;0.20723
0.79;0.788;0.788;0.789;0.788;3.9416;20.728;0.20728
0.79;0.788;0.788;0.789;0.788;3.9416;20.709;0.20709
0.79;0.788;0.788;0.789;0.788;3.9416;20.64;0.2064
0.79;0.788;0.788;0.79;0.788;3.9428;20.635;0.20635
0.79;0.788;0.788;0.79;0.788;3.9428;20.616;0.20616
0.79;0.788;0.788;0.79;0.788;3.9428;20.591;0.20591
0.79;0.788;0.789;0.79;0.788;3.944;20.538;0.20538
0.791;0.788;0.789;0.79;0.788;3.9442;20.538;0.20538
0.79;0.788;0.789;0.79;0.788;3.944;20.533;0.20533
0.79;0.788;0.789;0.79;0.788;3.944;20.513;0.20513
0.79;0.788;0.789;0.79;0.788;3.944;20.513;0.20513
0.79;0.788;0.789;0.79;0.788;3.944;20.513;0.20513
0.791;0.789;0.789;0.79;0.788;3.9454;20.479;0.20479
0.791;0.789;0.789;0.79;0.789;3.9466;20.42;0.2042
0.791;0.789;0.789;0.79;0.789;3.9466;20.425;0.20425
0.791;0.789;0.789;0.79;0.789;3.9466;20.386;0.20386
0.791;0.789;0.789;0.791;0.789;3.9478;20.342;0.20342
0.791;0.789;0.789;0.791;0.789;3.9478;20.342;0.20342
0.791;0.789;0.789;0.791;0.789;3.9478;20.333;0.20333
0.791;0.789;0.789;0.79;0.789;3.9466;20.289;0.20289
0.791;0.789;0.79;0.791;0.789;3.949;20.249;0.20249
0.791;0.789;0.79;0.791;0.789;3.949;20.245;0.20245
0.792;0.789;0.79;0.791;0.789;3.9492;20.235;0.20235
0.792;0.789;0.79;0.791;0.789;3.9492;20.201;0.20201
0.792;0.789;0.79;0.791;0.789;3.9492;20.176;0.20176
0.792;0.79;0.79;0.791;0.79;3.9516;20.147;0.20147
0.792;0.789;0.79;0.791;0.789;3.9492;20.147;0.20147
0.792;0.789;0.79;0.791;0.789;3.9492;20.147;0.20147
0.792;0.789;0.79;0.792;0.79;3.9516;20.132;0.20132
0.792;0.79;0.791;0.792;0.79;3.954;20.079;0.20079
0.792;0.79;0.79;0.791;0.79;3.9516;20.049;0.20049
0.792;0.79;0.79;0.792;0.79;3.9528;20.054;0.20054
0.792;0.79;0.791;0.792;0.79;3.954;20.035;0.20035
0.792;0.79;0.791;0.792;0.79;3.954;20.005;0.20005
0.792;0.79;0.791;0.792;0.79;3.954;19.976;0.19976
0.792;0.79;0.791;0.792;0.79;3.954;19.952;0.19952
0.793;0.79;0.791;0.792;0.791;3.9554;19.952;0.19952
0.792;0.79;0.791;0.792;0.791;3.9552;19.947;0.19947
0.793;0.79;0.791;0.792;0.79;3.9542;19.942;0.19942
0.793;0.79;0.791;0.792;0.79;3.9542;19.927;0.19927
0.793;0.79;0.791;0.792;0.791;3.9554;19.893;0.19893
0.793;0.79;0.791;0.792;0.791;3.9554;19.854;0.19854
0.793;0.79;0.791;0.793;0.791;3.9566;19.844;0.19844
0.793;0.79;0.791;0.793;0.791;3.9566;19.805;0.19805
0.793;0.79;0.791;0.792;0.791;3.9554;19.771;0.19771
0.793;0.791;0.792;0.793;0.791;3.959;19.756;0.19756
0.793;0.791;0.791;0.793;0.791;3.9578;19.756;0.19756
0.793;0.791;0.791;0.792;0.791;3.9566;19.751;0.19751
0.793;0.791;0.792;0.793;0.791;3.959;19.693;0.19693
0.793;0.791;0.792;0.793;0.791;3.959;19.668;0.19668
0.793;0.791;0.792;0.793;0.791;3.959;19.659;0.19659
0.793;0.791;0.792;0.793;0.791;3.959;19.654;0.19654
0.793;0.791;0.792;0.793;0.792;3.9602;19.644;0.19644
0.793;0.791;0.792;0.793;0.791;3.959;19.58;0.1958
0.794;0.791;0.792;0.793;0.791;3.9592;19.575;0.19575
0.794;0.791;0.792;0.793;0.792;3.9604;19.561;0.19561
0.794;0.791;0.792;0.793;0.792;3.9604;19.561;0.19561
0.794;0.791;0.792;0.793;0.792;3.9604;19.561;0.19561
0.794;0.791;0.792;0.793;0.792;3.9604;19.561;0.19561
0.794;0.791;0.792;0.793;0.792;3.9604;19.507;0.19507
0.794;0.791;0.792;0.793;0.792;3.9604;19.463;0.19463
0.794;0.791;0.792;0.794;0.792;3.9616;19.458;0.19458
0.794;0.791;0.792;0.793;0.792;3.9604;19.468;0.19468
0.794;0.791;0.792;0.794;0.792;3.9616;19.453;0.19453
0.794;0.792;0.792;0.794;0.792;3.9628;19.405;0.19405
0.794;0.792;0.792;0.794;0.792;3.9628;19.385;0.19385
0.794;0.792;0.793;0.794;0.792;3.964;19.365;0.19365
0.794;0.792;0.793;0.794;0.792;3.964;19.346;0.19346
0.794;0.792;0.793;0.794;0.792;3.964;19.282;0.19282
0.794;0.792;0.793;0.794;0.793;3.9652;19.302;0.19302
0.794;0.792;0.793;0.794;0.793;3.9652;19.263;0.19263
0.795;0.792;0.793;0.794;0.793;3.9654;19.268;0.19268
0.794;0.792;0.793;0.794;0.792;3.964;19.229;0.19229
0.795;0.792;0.793;0.794;0.793;3.9654;19.195;0.19195
0.794;0.792;0.793;0.794;0.793;3.9652;19.199;0.19199
0.794;0.792;0.793;0.794;0.793;3.9652;19.18;0.1918
0.795;0.792;0.793;0.794;0.793;3.9654;19.165;0.19165
0.795;0.792;0.793;0.794;0.793;3.9654;19.151;0.19151
0.795;0.792;0.793;0.794;0.793;3.9654;19.141;0.19141
0.795;0.793;0.793;0.794;0.793;3.9666;19.112;0.19112
0.795;0.793;0.793;0.795;0.793;3.9678;19.077;0.19077
0.795;0.792;0.793;0.795;0.793;3.9666;19.087;0.19087
0.795;0.793;0.793;0.795;0.793;3.9678;19.077;0.19077
0.795;0.793;0.793;0.795;0.793;3.9678;19.072;0.19072
0.795;0.793;0.794;0.795;0.793;3.969;19.033;0.19033
0.795;0.793;0.794;0.795;0.793;3.969;18.98;0.1898
0.795;0.793;0.794;0.795;0.793;3.969;18.975;0.18975
0.795;0.793;0.794;0.795;0.793;3.969;18.95;0.1895
0.795;0.793;0.794;0.795;0.793;3.969;18.96;0.1896
0.795;0.793;0.794;0.795;0.793;3.969;18.97;0.1897
0.795;0.793;0.794;0.795;0.794;3.9702;18.921;0.18921
0.795;0.793;0.794;0.795;0.794;3.9702;18.877;0.18877
0.796;0.793;0.794;0.795;0.794;3.9704;18.877;0.18877
0.796;0.793;0.794;0.795;0.794;3.9704;18.843;0.18843
0.796;0.794;0.794;0.795;0.794;3.9716;18.833;0.18833
0.796;0.794;0.794;0.795;0.794;3.9716;18.789;0.18789
0.795;0.793;0.794;0.795;0.794;3.9702;18.784;0.18784
0.796;0.794;0.794;0.795;0.794;3.9716;18.779;0.18779
0.796;0.793;0.794;0.795;0.794;3.9704;18.745;0.18745
0.796;0.794;0.794;0.795;0.794;3.9716;18.745;0.18745
0.796;0.794;0.794;0.795;0.794;3.9716;18.735;0.18735
0.796;0.794;0.794;0.795;0.794;3.9716;18.672;0.18672
0.796;0.794;0.794;0.796;0.794;3.9728;18.657;0.18657
0.796;0.794;0.794;0.795;0.794;3.9716;18.628;0.18628
0.796;0.794;0.794;0.795;0.794;3.9716;18.628;0.18628
0.796;0.794;0.794;0.796;0.794;3.9728;18.618;0.18618
0.796;0.794;0.794;0.796;0.794;3.9728;18.584;0.18584
0.796;0.794;0.795;0.796;0.795;3.9752;18.574;0.18574
0.796;0.794;0.795;0.796;0.794;3.974;18.55;0.1855
0.797;0.794;0.795;0.796;0.795;3.9754;18.535;0.18535
0.796;0.794;0.795;0.796;0.795;3.9752;18.491;0.18491
0.796;0.794;0.795;0.796;0.795;3.9752;18.472;0.18472
0.797;0.794;0.795;0.796;0.795;3.9754;18.442;0.18442
0.797;0.794;0.795;0.796;0.795;3.9754;18.457;0.18457
0.797;0.794;0.795;0.796;0.795;3.9754;18.418;0.18418
0.797;0.794;0.795;0.796;0.795;3.9754;18.389;0.18389
0.797;0.794;0.795;0.796;0.795;3.9754;18.389;0.18389
0.797;0.794;0.795;0.796;0.795;3.9754;18.374;0.18374
0.797;0.795;0.796;0.796;0.795;3.9778;18.35;0.1835
0.797;0.795;0.796;0.796;0.795;3.9778;18.315;0.18315
0.797;0.795;0.796;0.797;0.795;3.979;18.291;0.18291
0.798;0.795;0.796;0.797;0.795;3.9792;18.281;0.18281
0.798;0.795;0.796;0.797;0.796;3.9804;18.252;0.18252
0.798;0.795;0.796;0.797;0.796;3.9804;18.218;0.18218
0.798;0.795;0.796;0.797;0.795;3.9792;18.193;0.18193
0.798;0.795;0.796;0.797;0.796;3.9804;18.193;0.18193
0.798;0.795;0.796;0.797;0.796;3.9804;18.193;0.18193
0.798;0.795;0.796;0.797;0.796;3.9804;18.188;0.18188
0.798;0.796;0.796;0.797;0.796;3.9816;18.125;0.18125
0.798;0.796;0.796;0.798;0.796;3.9828;18.096;0.18096
0.798;0.796;0.797;0.798;0.796;3.984;18.096;0.18096
0.798;0.796;0.796;0.798;0.796;3.9828;18.096;0.18096
0.798;0.796;0.796;0.798;0.796;3.9828;18.096;0.18096
0.798;0.796;0.797;0.798;0.796;3.984;18.042;0.18042
0.798;0.796;0.797;0.798;0.797;3.9852;18.022;0.18022
0.798;0.796;0.797;0.798;0.797;3.9852;17.998;0.17998
0.799;0.796;0.797;0.798;0.797;3.9854;17.983;0.17983
0.799;0.796;0.797;0.798;0.797;3.9854;17.934;0.17934
0.799;0.796;0.797;0.798;0.797;3.9854;17.964;0.17964
0.799;0.796;0.797;0.798;0.797;3.9854;17.944;0.17944
0.799;0.796;0.797;0.798;0.797;3.9854;17.9;0.179
0.799;0.796;0.797;0.798;0.797;3.9854;17.866;0.17866
0.799;0.796;0.797;0.798;0.797;3.9854;17.847;0.17847
0.799;0.796;0.797;0.798;0.797;3.9854;17.842;0.17842
0.799;0.796;0.797;0.798;0.797;3.9854;17.808;0.17808
0.799;0.796;0.797;0.798;0.797;3.9854;17.803;0.17803
0.799;0.797;0.797;0.799;0.797;3.9878;17.773;0.17773
0.799;0.796;0.797;0.799;0.797;3.9866;17.739;0.17739
0.799;0.797;0.798;0.799;0.797;3.989;17.72;0.1772
0.799;0.797;0.798;0.799;0.798;3.9902;17.705;0.17705
0.799;0.797;0.798;0.799;0.798;3.9902;17.71;0.1771
0.799;0.797;0.798;0.799;0.798;3.9902;17.671;0.17671
0.799;0.797;0.798;0.799;0.798;3.9902;17.632;0.17632
0.8;0.797;0.798;0.799;0.798;3.9904;17.617;0.17617
0.8;0.797;0.798;0.799;0.798;3.9904;17.607;0.17607
0.8;0.797;0.798;0.799;0.798;3.9904;17.607;0.17607
0.8;0.797;0.798;0.799;0.798;3.9904;17.588;0.17588
0.8;0.797;0.798;0.799;0.798;3.9904;17.529;0.17529
0.8;0.797;0.798;0.799;0.798;3.9904;17.544;0.17544
0.8;0.797;0.798;0.799;0.798;3.9904;17.524;0.17524
0.8;0.798;0.799;0.799;0.798;3.9928;17.51;0.1751
0.8;0.798;0.798;0.8;0.799;3.994;17.48;0.1748
0.8;0.798;0.799;0.8;0.799;3.9952;17.446;0.17446
0.8;0.798;0.799;0.8;0.798;3.994;17.417;0.17417
0.8;0.798;0.799;0.8;0.799;3.9952;17.407;0.17407
0.8;0.798;0.799;0.8;0.799;3.9952;17.402;0.17402
0.8;0.798;0.799;0.8;0.799;3.9952;17.402;0.17402
0.8;0.798;0.799;0.8;0.799;3.9952;17.387;0.17387
0.801;0.798;0.799;0.8;0.799;3.9954;17.319;0.17319
0.8;0.798;0.799;0.8;0.799;3.9952;17.309;0.17309
0.8;0.799;0.799;0.8;0.799;3.9964;17.309;0.17309
0.801;0.799;0.799;0.8;0.799;3.9966;17.27;0.1727
0.801;0.799;0.799;0.8;0.799;3.9966;17.236;0.17236
0.801;0.799;0.799;0.8;0.799;3.9966;17.226;0.17226
0.801;0.799;0.799;0.8;0.799;3.9966;17.217;0.17217
0.801;0.799;0.799;0.8;0.799;3.9966;17.197;0.17197
0.801;0.799;0.799;0.801;0.799;3.9978;17.182;0.17182
0.801;0.799;0.8;0.801;0.8;4.0002;17.138;0.17138
0.801;0.799;0.8;0.801;0.8;4.0002;17.124;0.17124
0.801;0.799;0.8;0.801;0.8;4.0002;17.114;0.17114
0.801;0.8;0.8;0.801;0.8;4.0014;17.065;0.17065
0.801;0.8;0.8;0.801;0.8;4.0014;17.031;0.17031
0.801;0.8;0.8;0.801;0.8;4.0014;17.036;0.17036
0.801;0.799;0.8;0.801;0.8;4.0002;17.026;0.17026
0.801;0.8;0.8;0.801;0.8;4.0014;17.031;0.17031
0.802;0.8;0.8;0.801;0.8;4.0016;17.007;0.17007
0.802;0.8;0.8;0.801;0.8;4.0016;16.967;0.16967
0.802;0.8;0.8;0.801;0.8;4.0016;16.933;0.16933
0.802;0.8;0.8;0.801;0.8;4.0016;16.928;0.16928
0.802;0.8;0.801;0.801;0.801;4.004;16.919;0.16919
0.802;0.8;0.801;0.802;0.801;4.0052;16.88;0.1688
0.802;0.8;0.801;0.802;0.801;4.0052;16.836;0.16836
0.802;0.8;0.801;0.802;0.801;4.0052;16.831;0.16831
0.803;0.8;0.801;0.802;0.801;4.0054;16.826;0.16826
0.803;0.8;0.801;0.802;0.801;4.0054;16.826;0.16826
0.803;0.8;0.801;0.802;0.801;4.0054;16.806;0.16806
0.803;0.801;0.801;0.802;0.801;4.0066;16.767;0.16767
0.803;0.801;0.802;0.802;0.801;4.0078;16.743;0.16743
0.803;0.801;0.802;0.802;0.801;4.0078;16.743;0.16743
0.803;0.801;0.802;0.803;0.801;4.009;16.723;0.16723
0.803;0.801;0.802;0.802;0.801;4.0078;16.694;0.16694
0.803;0.801;0.802;0.802;0.802;4.009;16.674;0.16674
0.803;0.801;0.802;0.803;0.801;4.009;16.63;0.1663
0.803;0.801;0.801;0.802;0.801;4.0066;16.64;0.1664
0.803;0.801;0.802;0.803;0.801;4.009;16.606;0.16606
0.803;0.801;0.802;0.803;0.802;4.0102;16.601;0.16601
0.803;0.801;0.802;0.803;0.801;4.009;16.572;0.16572
0.803;0.801;0.802;0.803;0.802;4.0102;16.543;0.16543
0.804;0.801;0.802;0.803;0.802;4.0104;16.533;0.16533
0.804;0.801;0.802;0.803;0.802;4.0104;16.518;0.16518
0.804;0.801;0.802;0.803;0.802;4.0104;16.46;0.1646
0.804;0.801;0.802;0.803;0.802;4.0104;16.44;0.1644
0.804;0.801;0.802;0.803;0.802;4.0104;16.435;0.16435
0.804;0.802;0.802;0.804;0.802;4.0128;16.43;0.1643
0.804;0.802;0.802;0.804;0.803;4.014;16.411;0.16411
0.804;0.802;0.803;0.804;0.803;4.0152;16.377;0.16377
0.804;0.802;0.803;0.804;0.803;4.0152;16.347;0.16347
0.804;0.802;0.803;0.804;0.803;4.0152;16.333;0.16333
0.804;0.802;0.803;0.804;0.803;4.0152;16.337;0.16337
0.804;0.802;0.803;0.804;0.803;4.0152;16.289;0.16289
0.804;0.802;0.803;0.804;0.803;4.0152;16.298;0.16298
0.804;0.802;0.803;0.804;0.803;4.0152;16.254;0.16254
0.804;0.802;0.803;0.804;0.803;4.0152;16.24;0.1624
0.804;0.802;0.803;0.804;0.803;4.0152;16.225;0.16225
0.805;0.802;0.803;0.804;0.803;4.0154;16.22;0.1622
0.804;0.802;0.803;0.804;0.803;4.0152;16.215;0.16215
0.805;0.802;0.803;0.804;0.803;4.0154;16.171;0.16171
