U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.776;0.772;0.774;0.773;0.769;3.864;23.082;0.23082
0.776;0.772;0.774;0.773;0.769;3.864;23.092;0.23092
0.776;0.772;0.774;0.773;0.769;3.864;23.077;0.23077
0.776;0.772;0.774;0.773;0.769;3.864;23.068;0.23068
0.776;0.772;0.774;0.773;0.769;3.864;23.043;0.23043
0.776;0.772;0.774;0.773;0.769;3.864;22.989;0.22989
0.776;0.772;0.774;0.773;0.769;3.864;22.965;0.22965
0.776;0.772;0.774;0.773;0.77;3.865;22.96;0.2296
0.776;0.772;0.774;0.773;0.769;3.864;22.926;0.22926
0.776;0.773;0.774;0.773;0.77;3.866;22.887;0.22887
0.776;0.772;0.774;0.773;0.77;3.865;22.882;0.22882
0.776;0.772;0.774;0.773;0.77;3.865;22.887;0.22887
0.776;0.772;0.774;0.773;0.77;3.865;22.858;0.22858
0.776;0.773;0.774;0.773;0.77;3.866;22.862;0.22862
0.776;0.773;0.774;0.773;0.77;3.866;22.833;0.22833
0.776;0.773;0.775;0.774;0.77;3.868;22.794;0.22794
0.777;0.773;0.775;0.774;0.77;3.869;22.784;0.22784
0.776;0.773;0.774;0.773;0.77;3.866;22.755;0.22755
0.777;0.773;0.775;0.774;0.77;3.869;22.75;0.2275
0.777;0.773;0.775;0.774;0.77;3.869;22.735;0.22735
0.777;0.773;0.775;0.774;0.77;3.869;22.696;0.22696
0.777;0.773;0.775;0.774;0.77;3.869;22.677;0.22677
0.777;0.773;0.775;0.774;0.77;3.869;22.667;0.22667
0.777;0.773;0.775;0.774;0.77;3.869;22.667;0.22667
0.777;0.773;0.775;0.774;0.771;3.87;22.648;0.22648
0.777;0.773;0.775;0.774;0.77;3.869;22.594;0.22594
0.777;0.773;0.775;0.774;0.77;3.869;22.579;0.22579
0.777;0.773;0.775;0.774;0.771;3.87;22.564;0.22564
0.777;0.773;0.775;0.774;0.77;3.869;22.545;0.22545
0.777;0.773;0.775;0.774;0.771;3.87;22.506;0.22506
0.777;0.773;0.775;0.774;0.771;3.87;22.496;0.22496
0.777;0.774;0.775;0.774;0.771;3.871;22.486;0.22486
0.777;0.773;0.775;0.774;0.771;3.87;22.486;0.22486
0.777;0.774;0.775;0.774;0.771;3.871;22.418;0.22418
0.777;0.774;0.775;0.774;0.771;3.871;22.398;0.22398
0.777;0.774;0.775;0.774;0.771;3.871;22.394;0.22394
0.777;0.774;0.775;0.774;0.771;3.871;22.403;0.22403
0.778;0.774;0.776;0.775;0.771;3.874;22.374;0.22374
0.778;0.774;0.776;0.775;0.771;3.874;22.315;0.22315
0.778;0.774;0.776;0.775;0.771;3.874;22.296;0.22296
0.778;0.774;0.776;0.775;0.772;3.875;22.286;0.22286
0.778;0.774;0.776;0.775;0.771;3.874;22.247;0.22247
0.778;0.774;0.776;0.775;0.772;3.875;22.247;0.22247
0.778;0.774;0.776;0.775;0.771;3.874;22.262;0.22262
0.778;0.774;0.776;0.775;0.772;3.875;22.213;0.22213
0.778;0.774;0.776;0.775;0.772;3.875;22.193;0.22193
0.778;0.774;0.776;0.775;0.772;3.875;22.149;0.22149
0.778;0.774;0.776;0.776;0.772;3.876;22.12;0.2212
0.778;0.774;0.776;0.775;0.772;3.875;22.115;0.22115
0.778;0.774;0.776;0.776;0.772;3.876;22.101;0.22101
0.778;0.774;0.776;0.775;0.771;3.874;22.101;0.22101
0.778;0.774;0.776;0.775;0.772;3.875;22.091;0.22091
0.778;0.775;0.776;0.776;0.772;3.877;22.037;0.22037
0.778;0.775;0.777;0.776;0.772;3.878;22.003;0.22003
0.779;0.775;0.777;0.776;0.772;3.879;21.988;0.21988
0.778;0.775;0.777;0.776;0.772;3.878;22.003;0.22003
0.779;0.775;0.777;0.776;0.772;3.879;21.974;0.21974
0.779;0.775;0.777;0.776;0.772;3.879;21.905;0.21905
0.779;0.775;0.777;0.776;0.772;3.879;21.905;0.21905
0.779;0.775;0.777;0.776;0.772;3.879;21.9;0.219
0.779;0.775;0.777;0.776;0.773;3.88;21.9;0.219
0.779;0.775;0.777;0.776;0.772;3.879;21.851;0.21851
0.779;0.775;0.777;0.776;0.773;3.88;21.851;0.21851
0.779;0.775;0.777;0.776;0.772;3.879;21.837;0.21837
0.779;0.775;0.777;0.776;0.773;3.88;21.822;0.21822
0.779;0.775;0.777;0.776;0.773;3.88;21.807;0.21807
0.779;0.776;0.777;0.777;0.773;3.882;21.773;0.21773
0.779;0.776;0.777;0.777;0.773;3.882;21.729;0.21729
0.779;0.776;0.777;0.777;0.773;3.882;21.72;0.2172
0.779;0.776;0.778;0.777;0.773;3.883;21.71;0.2171
0.779;0.776;0.777;0.777;0.773;3.882;21.71;0.2171
0.78;0.776;0.778;0.777;0.773;3.884;21.68;0.2168
0.779;0.776;0.778;0.777;0.773;3.883;21.622;0.21622
0.78;0.776;0.778;0.777;0.773;3.884;21.612;0.21612
0.78;0.776;0.778;0.777;0.774;3.885;21.607;0.21607
0.78;0.776;0.778;0.777;0.774;3.885;21.597;0.21597
0.78;0.776;0.778;0.777;0.774;3.885;21.524;0.21524
0.78;0.776;0.778;0.777;0.774;3.885;21.519;0.21519
0.78;0.776;0.778;0.777;0.774;3.885;21.524;0.21524
0.78;0.777;0.778;0.777;0.774;3.886;21.51;0.2151
0.78;0.777;0.778;0.777;0.774;3.886;21.5;0.215
0.78;0.777;0.778;0.778;0.774;3.887;21.451;0.21451
0.78;0.777;0.778;0.778;0.774;3.887;21.431;0.21431
0.78;0.777;0.778;0.777;0.774;3.886;21.412;0.21412
0.781;0.777;0.778;0.777;0.774;3.887;21.402;0.21402
0.78;0.777;0.778;0.778;0.774;3.887;21.417;0.21417
0.781;0.777;0.778;0.778;0.774;3.888;21.368;0.21368
0.781;0.777;0.778;0.778;0.774;3.888;21.329;0.21329
0.781;0.777;0.779;0.778;0.775;3.89;21.295;0.21295
0.781;0.777;0.779;0.778;0.775;3.89;21.314;0.21314
0.781;0.777;0.779;0.778;0.775;3.89;21.28;0.2128
0.781;0.777;0.779;0.778;0.775;3.89;21.231;0.21231
0.781;0.777;0.779;0.778;0.775;3.89;21.241;0.21241
0.781;0.777;0.779;0.778;0.775;3.89;21.217;0.21217
0.781;0.777;0.779;0.778;0.775;3.89;21.202;0.21202
0.781;0.778;0.779;0.778;0.775;3.891;21.192;0.21192
0.781;0.777;0.779;0.778;0.775;3.89;21.138;0.21138
0.781;0.778;0.779;0.778;0.775;3.891;21.124;0.21124
0.781;0.778;0.779;0.778;0.775;3.891;21.119;0.21119
0.781;0.778;0.78;0.778;0.775;3.892;21.119;0.21119
0.781;0.778;0.779;0.778;0.775;3.891;21.104;0.21104
0.781;0.778;0.78;0.778;0.775;3.892;21.075;0.21075
0.782;0.778;0.78;0.779;0.775;3.894;21.036;0.21036
0.782;0.778;0.78;0.779;0.775;3.894;21.002;0.21002
0.782;0.778;0.78;0.779;0.776;3.895;21.002;0.21002
0.782;0.778;0.78;0.779;0.775;3.894;21.002;0.21002
0.782;0.778;0.78;0.779;0.776;3.895;20.967;0.20967
0.782;0.778;0.78;0.779;0.776;3.895;20.938;0.20938
0.782;0.778;0.78;0.779;0.776;3.895;20.909;0.20909
0.782;0.778;0.78;0.779;0.776;3.895;20.904;0.20904
0.782;0.778;0.78;0.779;0.776;3.895;20.894;0.20894
0.782;0.778;0.78;0.779;0.776;3.895;20.855;0.20855
0.782;0.778;0.78;0.779;0.776;3.895;20.831;0.20831
0.782;0.779;0.78;0.779;0.776;3.896;20.826;0.20826
0.782;0.778;0.78;0.779;0.776;3.895;20.806;0.20806
0.782;0.779;0.781;0.779;0.776;3.897;20.772;0.20772
0.782;0.779;0.78;0.779;0.776;3.896;20.733;0.20733
0.782;0.779;0.781;0.78;0.776;3.898;20.733;0.20733
0.782;0.779;0.78;0.78;0.776;3.897;20.694;0.20694
0.783;0.779;0.781;0.78;0.777;3.9;20.718;0.20718
0.783;0.779;0.78;0.78;0.776;3.898;20.713;0.20713
0.783;0.779;0.781;0.78;0.777;3.9;20.645;0.20645
0.783;0.779;0.781;0.78;0.777;3.9;20.64;0.2064
0.783;0.779;0.781;0.78;0.777;3.9;20.63;0.2063
0.783;0.779;0.781;0.78;0.777;3.9;20.596;0.20596
0.783;0.779;0.781;0.78;0.777;3.9;20.538;0.20538
0.783;0.78;0.781;0.78;0.777;3.901;20.543;0.20543
0.783;0.779;0.781;0.781;0.777;3.901;20.538;0.20538
0.783;0.78;0.781;0.78;0.777;3.901;20.518;0.20518
0.783;0.779;0.781;0.78;0.777;3.9;20.499;0.20499
0.783;0.78;0.781;0.781;0.777;3.902;20.474;0.20474
0.783;0.78;0.781;0.78;0.777;3.901;20.445;0.20445
0.783;0.78;0.781;0.781;0.777;3.902;20.44;0.2044
0.783;0.78;0.781;0.781;0.777;3.902;20.435;0.20435
0.783;0.78;0.781;0.781;0.777;3.902;20.381;0.20381
0.783;0.78;0.782;0.781;0.777;3.903;20.347;0.20347
0.783;0.78;0.782;0.781;0.777;3.903;20.342;0.20342
0.784;0.78;0.782;0.781;0.778;3.905;20.337;0.20337
0.783;0.78;0.782;0.781;0.778;3.904;20.279;0.20279
0.784;0.78;0.782;0.781;0.778;3.905;20.284;0.20284
0.784;0.78;0.782;0.781;0.778;3.905;20.249;0.20249
0.784;0.78;0.782;0.781;0.778;3.905;20.24;0.2024
0.784;0.78;0.782;0.781;0.778;3.905;20.235;0.20235
0.784;0.78;0.782;0.782;0.778;3.906;20.191;0.20191
0.784;0.78;0.782;0.782;0.778;3.906;20.166;0.20166
0.784;0.781;0.782;0.782;0.778;3.907;20.147;0.20147
0.784;0.78;0.782;0.782;0.778;3.906;20.152;0.20152
0.784;0.78;0.782;0.782;0.778;3.906;20.147;0.20147
0.784;0.78;0.783;0.782;0.778;3.907;20.127;0.20127
0.784;0.78;0.782;0.782;0.778;3.906;20.113;0.20113
0.784;0.781;0.783;0.782;0.779;3.909;20.079;0.20079
0.784;0.781;0.783;0.782;0.778;3.908;20.049;0.20049
0.784;0.781;0.782;0.782;0.779;3.908;20.049;0.20049
0.784;0.781;0.783;0.782;0.779;3.909;20.03;0.2003
0.784;0.781;0.783;0.782;0.779;3.909;19.971;0.19971
0.784;0.781;0.783;0.782;0.779;3.909;19.952;0.19952
0.785;0.781;0.783;0.782;0.779;3.91;19.952;0.19952
0.784;0.781;0.783;0.782;0.779;3.909;19.947;0.19947
0.785;0.781;0.783;0.782;0.779;3.91;19.903;0.19903
0.785;0.782;0.783;0.782;0.779;3.911;19.859;0.19859
0.785;0.781;0.783;0.783;0.779;3.911;19.849;0.19849
0.785;0.781;0.783;0.783;0.779;3.911;19.854;0.19854
0.785;0.781;0.783;0.782;0.779;3.91;19.849;0.19849
0.785;0.781;0.783;0.783;0.78;3.912;19.829;0.19829
0.785;0.782;0.783;0.783;0.779;3.912;19.761;0.19761
0.785;0.782;0.783;0.783;0.78;3.913;19.746;0.19746
0.785;0.782;0.783;0.783;0.78;3.913;19.751;0.19751
0.785;0.782;0.783;0.783;0.78;3.913;19.746;0.19746
0.785;0.782;0.783;0.783;0.78;3.913;19.727;0.19727
0.785;0.782;0.784;0.783;0.78;3.914;19.678;0.19678
0.786;0.782;0.784;0.783;0.78;3.915;19.673;0.19673
0.786;0.782;0.784;0.783;0.78;3.915;19.649;0.19649
0.786;0.782;0.784;0.783;0.78;3.915;19.624;0.19624
0.786;0.783;0.784;0.784;0.78;3.917;19.59;0.1959
0.786;0.782;0.784;0.783;0.78;3.915;19.561;0.19561
0.786;0.783;0.784;0.784;0.78;3.917;19.561;0.19561
0.785;0.782;0.784;0.783;0.78;3.914;19.551;0.19551
0.786;0.783;0.784;0.784;0.781;3.918;19.532;0.19532
0.786;0.783;0.784;0.783;0.78;3.916;19.497;0.19497
0.786;0.783;0.784;0.784;0.78;3.917;19.458;0.19458
0.786;0.783;0.784;0.784;0.78;3.917;19.453;0.19453
0.786;0.783;0.785;0.784;0.781;3.919;19.449;0.19449
0.786;0.783;0.785;0.784;0.781;3.919;19.439;0.19439
0.786;0.783;0.784;0.784;0.781;3.918;19.39;0.1939
0.787;0.783;0.785;0.784;0.781;3.92;19.37;0.1937
0.786;0.783;0.785;0.784;0.781;3.919;19.365;0.19365
0.787;0.783;0.785;0.784;0.781;3.92;19.361;0.19361
0.787;0.783;0.785;0.784;0.781;3.92;19.341;0.19341
0.787;0.783;0.785;0.784;0.781;3.92;19.331;0.19331
0.787;0.783;0.785;0.784;0.781;3.92;19.263;0.19263
0.787;0.784;0.785;0.784;0.781;3.921;19.253;0.19253
0.787;0.783;0.785;0.784;0.781;3.92;19.258;0.19258
0.787;0.784;0.785;0.784;0.781;3.921;19.239;0.19239
0.787;0.783;0.785;0.784;0.781;3.92;19.18;0.1918
0.787;0.783;0.785;0.784;0.781;3.92;19.175;0.19175
0.787;0.784;0.785;0.785;0.781;3.922;19.175;0.19175
0.787;0.783;0.785;0.784;0.781;3.92;19.165;0.19165
0.787;0.784;0.786;0.785;0.782;3.924;19.165;0.19165
0.787;0.783;0.785;0.784;0.782;3.921;19.126;0.19126
0.787;0.784;0.786;0.785;0.782;3.924;19.116;0.19116
0.787;0.784;0.786;0.785;0.782;3.924;19.072;0.19072
0.787;0.784;0.786;0.785;0.782;3.924;19.072;0.19072
0.787;0.784;0.786;0.785;0.782;3.924;19.068;0.19068
0.788;0.784;0.786;0.785;0.782;3.925;19.063;0.19063
0.787;0.784;0.786;0.785;0.782;3.924;19.024;0.19024
0.788;0.784;0.786;0.785;0.782;3.925;18.999;0.18999
0.788;0.784;0.786;0.785;0.782;3.925;18.98;0.1898
0.788;0.784;0.786;0.785;0.782;3.925;18.926;0.18926
0.788;0.784;0.786;0.785;0.782;3.925;18.926;0.18926
0.788;0.784;0.786;0.785;0.782;3.925;18.916;0.18916
0.788;0.785;0.786;0.785;0.782;3.926;18.877;0.18877
0.788;0.784;0.786;0.785;0.782;3.925;18.877;0.18877
0.788;0.785;0.786;0.786;0.783;3.928;18.867;0.18867
0.788;0.785;0.786;0.786;0.782;3.927;18.833;0.18833
0.788;0.785;0.787;0.786;0.783;3.929;18.809;0.18809
0.788;0.785;0.786;0.786;0.783;3.928;18.775;0.18775
0.788;0.785;0.787;0.786;0.783;3.929;18.779;0.18779
0.788;0.785;0.787;0.786;0.783;3.929;18.735;0.18735
0.788;0.785;0.787;0.786;0.783;3.929;18.731;0.18731
0.789;0.785;0.787;0.786;0.783;3.93;18.706;0.18706
0.789;0.785;0.787;0.786;0.783;3.93;18.682;0.18682
0.788;0.785;0.787;0.786;0.783;3.929;18.677;0.18677
0.789;0.785;0.787;0.786;0.783;3.93;18.677;0.18677
0.789;0.785;0.787;0.786;0.783;3.93;18.643;0.18643
0.789;0.785;0.787;0.786;0.783;3.93;18.604;0.18604
0.789;0.785;0.787;0.787;0.783;3.931;18.584;0.18584
0.789;0.785;0.787;0.786;0.783;3.93;18.584;0.18584
0.789;0.785;0.787;0.787;0.783;3.931;18.56;0.1856
0.789;0.785;0.787;0.787;0.783;3.931;18.525;0.18525
0.789;0.786;0.787;0.787;0.784;3.933;18.491;0.18491
0.789;0.785;0.788;0.787;0.784;3.933;18.491;0.18491
0.789;0.786;0.787;0.787;0.784;3.933;18.477;0.18477
0.789;0.786;0.788;0.787;0.784;3.934;18.438;0.18438
0.789;0.786;0.788;0.787;0.784;3.934;18.418;0.18418
0.789;0.786;0.788;0.787;0.784;3.934;18.403;0.18403
0.789;0.786;0.788;0.787;0.784;3.934;18.384;0.18384
0.789;0.786;0.788;0.788;0.784;3.935;18.389;0.18389
0.789;0.786;0.788;0.787;0.784;3.934;18.33;0.1833
0.79;0.786;0.788;0.788;0.784;3.936;18.315;0.18315
0.789;0.786;0.788;0.787;0.784;3.934;18.33;0.1833
0.79;0.786;0.788;0.788;0.784;3.936;18.291;0.18291
0.79;0.786;0.788;0.788;0.784;3.936;18.276;0.18276
0.79;0.787;0.788;0.788;0.785;3.938;18.218;0.18218
0.79;0.786;0.788;0.788;0.785;3.937;18.208;0.18208
0.79;0.787;0.788;0.788;0.784;3.937;18.193;0.18193
0.79;0.787;0.788;0.788;0.785;3.938;18.193;0.18193
0.79;0.786;0.788;0.788;0.785;3.937;18.188;0.18188
0.79;0.787;0.788;0.788;0.785;3.938;18.159;0.18159
0.79;0.787;0.789;0.788;0.785;3.939;18.125;0.18125
0.79;0.787;0.789;0.788;0.785;3.939;18.12;0.1812
0.79;0.787;0.789;0.788;0.785;3.939;18.071;0.18071
0.79;0.787;0.789;0.788;0.785;3.939;18.096;0.18096
0.79;0.787;0.789;0.788;0.785;3.939;18.066;0.18066
0.791;0.787;0.789;0.788;0.786;3.941;18.042;0.18042
0.791;0.787;0.789;0.788;0.785;3.94;18.008;0.18008
0.791;0.788;0.789;0.789;0.786;3.943;17.988;0.17988
0.791;0.788;0.789;0.789;0.786;3.943;17.998;0.17998
0.791;0.788;0.789;0.789;0.786;3.943;17.969;0.17969
0.791;0.788;0.789;0.789;0.786;3.943;17.92;0.1792
0.791;0.788;0.789;0.789;0.786;3.943;17.92;0.1792
0.792;0.788;0.79;0.789;0.786;3.945;17.886;0.17886
0.791;0.788;0.789;0.789;0.786;3.943;17.9;0.179
0.791;0.788;0.79;0.789;0.786;3.944;17.851;0.17851
0.791;0.788;0.79;0.789;0.786;3.944;17.803;0.17803
0.792;0.788;0.79;0.789;0.786;3.945;17.783;0.17783
0.792;0.788;0.79;0.79;0.787;3.947;17.793;0.17793
0.792;0.788;0.79;0.789;0.787;3.946;17.788;0.17788
0.792;0.788;0.79;0.789;0.787;3.946;17.739;0.17739
0.792;0.788;0.79;0.789;0.786;3.945;17.72;0.1772
0.792;0.789;0.791;0.79;0.787;3.949;17.715;0.17715
0.792;0.789;0.79;0.79;0.787;3.948;17.685;0.17685
0.792;0.789;0.79;0.79;0.787;3.948;17.666;0.17666
0.792;0.789;0.79;0.79;0.787;3.948;17.622;0.17622
0.792;0.789;0.79;0.79;0.787;3.948;17.622;0.17622
0.792;0.789;0.791;0.79;0.787;3.949;17.597;0.17597
0.792;0.789;0.791;0.79;0.787;3.949;17.597;0.17597
0.793;0.789;0.791;0.79;0.787;3.95;17.583;0.17583
0.792;0.789;0.791;0.79;0.787;3.949;17.524;0.17524
0.792;0.789;0.791;0.79;0.787;3.949;17.524;0.17524
0.792;0.789;0.791;0.79;0.787;3.949;17.514;0.17514
0.793;0.789;0.791;0.79;0.787;3.95;17.475;0.17475
0.793;0.789;0.791;0.79;0.788;3.951;17.422;0.17422
0.793;0.79;0.791;0.79;0.788;3.952;17.431;0.17431
0.793;0.789;0.791;0.79;0.788;3.951;17.417;0.17417
0.793;0.79;0.791;0.791;0.788;3.953;17.407;0.17407
0.793;0.79;0.792;0.791;0.788;3.954;17.383;0.17383
0.793;0.79;0.792;0.791;0.788;3.954;17.319;0.17319
0.793;0.79;0.792;0.791;0.788;3.954;17.314;0.17314
0.793;0.79;0.792;0.791;0.788;3.954;17.324;0.17324
0.793;0.79;0.792;0.791;0.788;3.954;17.314;0.17314
0.793;0.79;0.792;0.791;0.788;3.954;17.275;0.17275
0.793;0.79;0.792;0.791;0.788;3.954;17.226;0.17226
0.793;0.79;0.792;0.791;0.788;3.954;17.221;0.17221
0.793;0.79;0.792;0.791;0.788;3.954;17.226;0.17226
0.793;0.79;0.792;0.791;0.788;3.954;17.212;0.17212
0.793;0.79;0.792;0.791;0.788;3.954;17.207;0.17207
0.794;0.79;0.792;0.791;0.789;3.956;17.129;0.17129
0.794;0.79;0.792;0.791;0.788;3.955;17.124;0.17124
0.794;0.79;0.792;0.792;0.789;3.957;17.124;0.17124
0.794;0.791;0.792;0.792;0.789;3.958;17.094;0.17094
0.794;0.79;0.792;0.792;0.789;3.957;17.075;0.17075
0.794;0.791;0.792;0.792;0.789;3.958;17.07;0.1707
0.794;0.79;0.792;0.792;0.789;3.957;17.026;0.17026
0.794;0.791;0.793;0.792;0.789;3.959;17.021;0.17021
0.794;0.791;0.793;0.792;0.789;3.959;16.997;0.16997
0.794;0.791;0.793;0.792;0.789;3.959;16.977;0.16977
0.794;0.791;0.793;0.792;0.789;3.959;16.972;0.16972
0.794;0.791;0.793;0.792;0.789;3.959;16.958;0.16958
0.794;0.791;0.793;0.792;0.789;3.959;16.919;0.16919
0.794;0.791;0.793;0.793;0.789;3.96;16.909;0.16909
0.795;0.791;0.793;0.793;0.79;3.962;16.875;0.16875
0.795;0.791;0.793;0.793;0.79;3.962;16.831;0.16831
0.795;0.791;0.793;0.793;0.79;3.962;16.826;0.16826
0.795;0.791;0.793;0.793;0.79;3.962;16.811;0.16811
0.795;0.792;0.793;0.793;0.79;3.963;16.806;0.16806
0.795;0.792;0.793;0.793;0.79;3.963;16.753;0.16753
0.795;0.792;0.793;0.793;0.79;3.963;16.733;0.16733
0.795;0.792;0.794;0.793;0.79;3.964;16.728;0.16728
0.795;0.792;0.794;0.793;0.79;3.964;16.728;0.16728
0.795;0.792;0.794;0.793;0.79;3.964;16.679;0.16679
0.795;0.792;0.793;0.793;0.79;3.963;16.679;0.16679
0.795;0.792;0.794;0.793;0.79;3.964;16.645;0.16645
0.795;0.792;0.794;0.793;0.791;3.965;16.63;0.1663
0.795;0.792;0.794;0.793;0.791;3.965;16.63;0.1663
0.795;0.792;0.794;0.793;0.791;3.965;16.616;0.16616
0.795;0.792;0.794;0.794;0.791;3.966;16.591;0.16591
0.795;0.792;0.794;0.793;0.791;3.965;16.552;0.16552
0.796;0.792;0.794;0.794;0.791;3.967;16.523;0.16523
0.796;0.792;0.794;0.794;0.791;3.967;16.494;0.16494
0.796;0.792;0.794;0.794;0.791;3.967;16.46;0.1646
0.796;0.793;0.794;0.794;0.791;3.968;16.484;0.16484
0.796;0.793;0.794;0.794;0.791;3.968;16.435;0.16435
0.796;0.793;0.795;0.794;0.791;3.969;16.425;0.16425
0.796;0.793;0.794;0.794;0.791;3.968;16.425;0.16425
0.796;0.793;0.795;0.794;0.792;3.97;16.377;0.16377
0.796;0.793;0.794;0.794;0.791;3.968;16.396;0.16396
0.796;0.793;0.795;0.794;0.792;3.97;16.362;0.16362
0.796;0.793;0.795;0.794;0.792;3.97;16.333;0.16333
0.797;0.793;0.795;0.795;0.792;3.972;16.293;0.16293
0.796;0.793;0.795;0.795;0.792;3.971;16.269;0.16269
0.796;0.793;0.795;0.794;0.792;3.97;16.284;0.16284
0.797;0.793;0.795;0.795;0.792;3.972;16.269;0.16269
0.797;0.794;0.795;0.795;0.792;3.973;16.235;0.16235
0.797;0.794;0.796;0.795;0.792;3.974;16.186;0.16186
0.797;0.794;0.796;0.795;0.792;3.974;16.176;0.16176
0.797;0.794;0.796;0.795;0.792;3.974;16.162;0.16162
0.797;0.794;0.796;0.795;0.792;3.974;16.137;0.16137
0.797;0.794;0.796;0.795;0.792;3.974;16.142;0.16142
0.797;0.794;0.795;0.795;0.792;3.973;16.137;0.16137
0.797;0.794;0.796;0.795;0.792;3.974;16.093;0.16093
0.797;0.794;0.796;0.795;0.792;3.974;16.064;0.16064
0.798;0.794;0.796;0.795;0.793;3.976;16.04;0.1604
0.797;0.794;0.796;0.795;0.793;3.975;16.044;0.16044
0.797;0.794;0.796;0.795;0.793;3.975;16.025;0.16025
0.797;0.794;0.796;0.795;0.793;3.975;15.981;0.15981
0.798;0.794;0.796;0.795;0.793;3.976;15.971;0.15971
0.798;0.794;0.796;0.795;0.793;3.976;15.956;0.15956
0.798;0.794;0.796;0.796;0.793;3.977;15.937;0.15937
0.798;0.794;0.796;0.796;0.793;3.977;15.903;0.15903
0.798;0.795;0.796;0.796;0.793;3.978;15.864;0.15864
0.798;0.795;0.796;0.796;0.793;3.978;15.854;0.15854
0.798;0.795;0.797;0.796;0.793;3.979;15.834;0.15834
0.798;0.795;0.797;0.796;0.793;3.979;15.815;0.15815
0.798;0.795;0.797;0.796;0.794;3.98;15.776;0.15776
0.798;0.795;0.797;0.796;0.793;3.979;15.751;0.15751
0.798;0.795;0.797;0.796;0.794;3.98;15.766;0.15766
0.798;0.795;0.797;0.796;0.794;3.98;15.746;0.15746
0.799;0.795;0.797;0.796;0.794;3.981;15.717;0.15717
0.799;0.795;0.797;0.797;0.794;3.982;15.654;0.15654
0.798;0.795;0.797;0.796;0.794;3.98;15.659;0.15659
0.799;0.795;0.797;0.796;0.794;3.981;15.659;0.15659
0.798;0.795;0.797;0.797;0.794;3.981;15.649;0.15649
0.799;0.795;0.797;0.797;0.794;3.982;15.624;0.15624
0.799;0.796;0.797;0.797;0.794;3.983;15.561;0.15561
0.799;0.795;0.798;0.797;0.794;3.983;15.556;0.15556
0.799;0.795;0.797;0.797;0.794;3.982;15.566;0.15566
0.799;0.796;0.798;0.797;0.794;3.984;15.541;0.15541
0.799;0.796;0.798;0.797;0.794;3.984;15.532;0.15532
0.799;0.796;0.798;0.797;0.794;3.984;15.507;0.15507
0.799;0.796;0.798;0.797;0.794;3.984;15.468;0.15468
0.799;0.796;0.798;0.797;0.794;3.984;15.458;0.15458
0.799;0.796;0.798;0.797;0.794;3.984;15.453;0.15453
0.8;0.796;0.798;0.797;0.795;3.986;15.419;0.15419
0.799;0.796;0.798;0.797;0.795;3.985;15.37;0.1537
0.8;0.796;0.798;0.798;0.795;3.987;15.361;0.15361
0.799;0.796;0.798;0.798;0.795;3.986;15.366;0.15366
0.8;0.796;0.798;0.798;0.795;3.987;15.336;0.15336
0.8;0.797;0.798;0.798;0.795;3.988;15.322;0.15322
0.8;0.797;0.799;0.798;0.795;3.989;15.273;0.15273
0.8;0.797;0.799;0.798;0.795;3.989;15.273;0.15273
0.8;0.797;0.798;0.798;0.795;3.988;15.268;0.15268
0.8;0.797;0.799;0.798;0.795;3.989;15.268;0.15268
0.8;0.797;0.799;0.798;0.796;3.99;15.219;0.15219
0.8;0.797;0.799;0.799;0.796;3.991;15.17;0.1517
0.8;0.797;0.799;0.798;0.795;3.989;15.165;0.15165
0.8;0.797;0.799;0.799;0.795;3.99;15.165;0.15165
0.8;0.797;0.799;0.798;0.796;3.99;15.156;0.15156
0.8;0.797;0.799;0.799;0.796;3.991;15.131;0.15131
0.801;0.797;0.799;0.799;0.796;3.992;15.087;0.15087
0.801;0.797;0.799;0.799;0.796;3.992;15.068;0.15068
0.801;0.797;0.799;0.799;0.797;3.993;15.058;0.15058
0.801;0.798;0.799;0.799;0.796;3.993;15.033;0.15033
0.801;0.798;0.799;0.799;0.796;3.993;15.048;0.15048
0.801;0.798;0.799;0.799;0.797;3.994;14.97;0.1497
0.801;0.798;0.8;0.799;0.797;3.995;14.975;0.14975
0.801;0.798;0.8;0.799;0.797;3.995;14.97;0.1497
0.801;0.798;0.8;0.799;0.797;3.995;14.96;0.1496
0.801;0.798;0.8;0.799;0.797;3.995;14.936;0.14936
0.801;0.798;0.8;0.799;0.797;3.995;14.887;0.14887
0.801;0.798;0.8;0.8;0.797;3.996;14.872;0.14872
0.802;0.798;0.8;0.8;0.797;3.997;14.858;0.14858
0.801;0.798;0.8;0.8;0.797;3.996;14.833;0.14833
0.801;0.799;0.8;0.8;0.797;3.997;14.853;0.14853
0.801;0.799;0.8;0.8;0.797;3.997;14.823;0.14823
0.802;0.799;0.801;0.8;0.798;4;14.765;0.14765
0.802;0.799;0.801;0.8;0.798;4;14.731;0.14731
0.802;0.799;0.801;0.8;0.798;4;14.716;0.14716
0.802;0.799;0.801;0.8;0.798;4;14.726;0.14726
0.802;0.799;0.801;0.8;0.798;4;14.696;0.14696
0.802;0.799;0.801;0.8;0.798;4;14.677;0.14677
0.802;0.799;0.801;0.8;0.798;4;14.657;0.14657
0.802;0.799;0.801;0.8;0.798;4;14.633;0.14633
0.802;0.799;0.801;0.8;0.798;4;14.613;0.14613
